site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,calm_site_code,calm_site_name,calm_gtnp_id,calm_country,calm_area,calm_ald_raw,calm_ald_bound_type,calm_ald_bound_cm,calm_year,calm_sample_comment,calm_validation_comment,calm_uri,calm_pi,calm_event_method_detail,calm_method_device,calm_event_comment,calm_event_latitude,calm_event_longitude,calm_elevation_m,calm_location
CALM_C14A,CALM,1996-09-01,62.6967,-123.065,1,90.0,90.0,,tt,C14 A,Willowlake River,173,Canada,,90,exact,,1996,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,1997-09-01,62.6967,-123.065,1,87.0,87.0,,tt,C14 A,Willowlake River,173,Canada,,87,exact,,1997,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,1998-09-01,62.6967,-123.065,1,89.0,89.0,,tt,C14 A,Willowlake River,173,Canada,,89,exact,,1998,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,1999-09-01,62.6967,-123.065,1,91.0,91.0,,tt,C14 A,Willowlake River,173,Canada,,91,exact,,1999,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2000-09-01,62.6967,-123.065,1,82.0,82.0,,tt,C14 A,Willowlake River,173,Canada,,82,exact,,2000,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2001-09-01,62.6967,-123.065,1,86.0,86.0,,tt,C14 A,Willowlake River,173,Canada,,86,exact,,2001,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2002-09-01,62.6967,-123.065,1,88.0,88.0,,tt,C14 A,Willowlake River,173,Canada,,88,exact,,2002,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2003-09-01,62.6967,-123.065,1,86.0,86.0,,tt,C14 A,Willowlake River,173,Canada,,86,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2004-09-01,62.6967,-123.065,1,80.0,80.0,,tt,C14 A,Willowlake River,173,Canada,,80,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2005-09-01,62.6967,-123.065,1,82.0,82.0,,tt,C14 A,Willowlake River,173,Canada,,82,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2006-09-01,62.6967,-123.065,1,89.0,89.0,,tt,C14 A,Willowlake River,173,Canada,,89,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2007-09-01,62.6967,-123.065,1,88.0,88.0,,tt,C14 A,Willowlake River,173,Canada,,88,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2010-09-01,62.6967,-123.065,1,90.0,90.0,,tt,C14 A,Willowlake River,173,Canada,,90,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2012-09-01,62.6967,-123.065,1,91.0,91.0,,tt,C14 A,Willowlake River,173,Canada,,91,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2014-09-01,62.6967,-123.065,1,89.0,89.0,,tt,C14 A,Willowlake River,173,Canada,,89,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2016-09-01,62.6967,-123.065,1,91.0,91.0,,tt,C14 A,Willowlake River,173,Canada,,91,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14A,CALM,2018-09-01,62.6967,-123.065,1,102.0,102.0,,tt,C14 A,Willowlake River,173,Canada,,102,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2001-09-01,62.6967,-123.065,1,74.0,74.0,,tp,C14 B,Willowlake River,34,Canada,,74,exact,,2001,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2002-09-01,62.6967,-123.065,1,78.0,78.0,,tp,C14 B,Willowlake River,34,Canada,,78,exact,,2002,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2003-09-01,62.6967,-123.065,1,72.0,72.0,,tp,C14 B,Willowlake River,34,Canada,,72,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2004-09-01,62.6967,-123.065,1,73.0,73.0,,tp,C14 B,Willowlake River,34,Canada,,73,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2005-09-01,62.6967,-123.065,1,78.0,78.0,,tp,C14 B,Willowlake River,34,Canada,,78,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2006-09-01,62.6967,-123.065,1,88.0,88.0,,tp,C14 B,Willowlake River,34,Canada,,88,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2007-09-01,62.6967,-123.065,1,87.0,87.0,,tp,C14 B,Willowlake River,34,Canada,,87,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2008-09-01,62.6967,-123.065,1,88.0,88.0,,tp,C14 B,Willowlake River,34,Canada,,88,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2009-09-01,62.6967,-123.065,1,84.0,84.0,,tp,C14 B,Willowlake River,34,Canada,,84,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2011-09-01,62.6967,-123.065,1,87.0,87.0,,tp,C14 B,Willowlake River,34,Canada,,87,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C14B,CALM,2013-09-01,62.6967,-123.065,1,83.0,83.0,,tp,C14 B,Willowlake River,34,Canada,,83,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",62.69667,-123.065,108.0,Canada
CALM_C15A,CALM,1993-09-01,61.8878,-121.6017,1,95.0,95.0,,tt,C15 A,Fort Simpson,174,Canada,,95,exact,,1993,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",61.88778,-121.6017,171.0,Canada
CALM_C15A,CALM,1994-09-01,61.8878,-121.6017,1,106.0,106.0,,tt,C15 A,Fort Simpson,174,Canada,,106,exact,,1994,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",61.88778,-121.6017,171.0,Canada
CALM_C15A,CALM,1995-09-01,61.8878,-121.6017,1,123.0,123.0,,tt,C15 A,Fort Simpson,174,Canada,,123,exact,,1995,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Thaw tube measurements,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Thaw tube measurements",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,1999-09-01,61.8878,-121.6017,1,76.0,76.0,,tp,C15 B,Fort Simpson,35,Canada,,76,exact,,1999,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2000-09-01,61.8878,-121.6017,1,85.0,85.0,,tp,C15 B,Fort Simpson,35,Canada,,85,exact,,2000,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2001-09-01,61.8878,-121.6017,1,84.0,84.0,,tp,C15 B,Fort Simpson,35,Canada,,84,exact,,2001,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2002-09-01,61.8878,-121.6017,1,82.0,82.0,,tp,C15 B,Fort Simpson,35,Canada,,82,exact,,2002,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2003-09-01,61.8878,-121.6017,1,76.0,76.0,,tp,C15 B,Fort Simpson,35,Canada,,76,exact,,2003,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2004-09-01,61.8878,-121.6017,1,77.0,77.0,,tp,C15 B,Fort Simpson,35,Canada,,77,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2005-09-01,61.8878,-121.6017,1,91.0,91.0,,tp,C15 B,Fort Simpson,35,Canada,,91,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2006-09-01,61.8878,-121.6017,1,93.0,93.0,,tp,C15 B,Fort Simpson,35,Canada,,93,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2007-09-01,61.8878,-121.6017,1,99.0,99.0,,tp,C15 B,Fort Simpson,35,Canada,,99,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2008-09-01,61.8878,-121.6017,1,98.0,98.0,,tp,C15 B,Fort Simpson,35,Canada,,98,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2009-09-01,61.8878,-121.6017,1,88.0,88.0,,tp,C15 B,Fort Simpson,35,Canada,,88,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2011-09-01,61.8878,-121.6017,1,104.0,104.0,,tp,C15 B,Fort Simpson,35,Canada,,104,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2013-09-01,61.8878,-121.6017,1,96.0,96.0,,tp,C15 B,Fort Simpson,35,Canada,,96,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C15B,CALM,2015-09-01,61.8878,-121.6017,1,101.0,101.0,,tp,C15 B,Fort Simpson,35,Canada,,101,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/MT_f.html,"Caroline Duchesne, Sharon Smith",Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Caroline Duchesne, Sharon Smith, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",61.88778,-121.6017,171.0,Canada
CALM_C16,CALM,1994-09-01,81.4007,-71.3833,1,47.0,47.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,47,exact,,1994,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C16,CALM,1995-09-01,81.4007,-71.3833,1,51.0,51.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,51,exact,,1995,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C16,CALM,1996-09-01,81.4007,-71.3833,1,47.0,47.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,47,exact,,1996,,not in ESA CCI Permafrost time-frame,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C16,CALM,1997-09-01,81.4007,-71.3833,1,46.0,46.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,46,exact,,1997,,,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C16,CALM,1998-09-01,81.4007,-71.3833,1,52.0,52.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,52,exact,,1998,,,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C16,CALM,1999-09-01,81.4007,-71.3833,1,43.0,43.0,,temp,C16,Lake Hazen; Ellesmere Island,180,Canada,,43,exact,,1999,,,https://www2.gwu.edu/~calm/data/webforms/c16_f.html,Charles Tarnocai,Ground temperature measurements,Sampling permafrost (PERM),"PI: Charles Tarnocai, Method: Ground temperature measurements",81.40072,-71.38333,250.0,Canada
CALM_C17,CALM,1990-09-01,56.6333,-76.1,1,121.0,121.0,,temp,C17,Sheldrake River,181,Canada,,121,exact,,1990,,not in ESA CCI Permafrost time-frame,,Michel Allard,Ground temperature measurements,Sampling permafrost (PERM),"PI: Michel Allard, Method: Ground temperature measurements",56.63333,-76.1,183.0,Canada
