date,site_id,lat,lon,method,pf_depth,thaw_depth,pf_observed,source,obs_limit
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,89.0,89.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,91.0,91.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,113.0,113.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,99.0,99.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,97.0,97.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,101.0,101.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,97.0,97.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,109.0,109.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,99.0,99.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,104.0,104.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,95.0,95.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,96.0,96.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,93.0,93.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,89.0,89.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,89.0,89.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,89.0,89.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,91.0,91.0,1,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Kapp Linne, Svalbard",78.05,13.61667,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,61.0,61.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,57.0,57.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,56.0,56.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,54.0,54.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,55.0,55.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,51.0,51.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,58.0,58.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,65.0,65.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,72.0,72.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,62.0,62.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,73.0,73.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,75.0,75.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,81.0,81.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,77.0,77.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,75.0,75.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,67.0,67.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,72.0,72.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,73.0,73.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,71.0,71.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,69.0,69.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,69.0,69.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,69.0,69.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,67.0,67.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,74.0,74.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,84.0,84.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,88.0,88.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,91.0,91.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,95.0,95.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,95.0,95.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,94.0,94.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,97.0,97.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,98.0,98.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,94.0,94.0,1,Brown_etal_2000_calm,
2014-09-01,"Abisko area, Sweden   ",68.33333,18.83333,Frost Probe Transect or Grid,97.0,97.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,370.0,370.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,380.0,380.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,390.0,390.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,440.0,440.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,450.0,450.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,460.0,460.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,460.0,460.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,510.0,510.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,540.0,540.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,556.0,556.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,557.0,557.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,560.0,560.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,568.0,568.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,560.0,560.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,558.0,558.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,560.0,560.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,639.0,639.0,1,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Lapires,46.106117,7.284349,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,327.0,327.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,337.0,337.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,340.0,340.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,345.0,345.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,329.0,329.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,344.0,344.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,338.0,338.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,344.0,344.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,346.0,346.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,343.0,343.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,345.0,345.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,347.0,347.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,344.0,344.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,351.0,351.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,350.0,350.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,349.0,349.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,350.0,350.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,351.0,351.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,351.0,351.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,353.0,353.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,353.0,353.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,375.0,375.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,406.0,406.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,418.0,418.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,422.0,422.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,437.0,437.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,443.0,443.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,444.0,444.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,449.0,449.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,669.0,669.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,838.0,838.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,841.0,841.0,1,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Corvatsch,46.42879,9.821836,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2014-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,322.0,322.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,288.0,288.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,428.0,428.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,371.0,371.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,319.0,319.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,324.0,324.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,327.0,327.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,329.0,329.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,402.0,402.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,367.0,367.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,344.0,344.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,327.0,327.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,383.0,383.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,390.0,390.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,392.0,392.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,475.0,475.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,482.0,482.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,494.0,494.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,442.0,442.0,1,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Stockhorn,45.986786,7.824201,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,393.0,393.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,383.0,383.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,389.0,389.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,394.0,394.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,391.0,391.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,393.0,393.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,397.0,397.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,398.0,398.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,398.0,398.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,400.0,400.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,425.0,425.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,459.0,459.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,427.0,427.0,1,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Les Attelas,46.096772,7.273075,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
2015-09-01,Tsaté,46.109047,7.548442,Frost Probe Transect or Grid & Borehole,,,0,Brown_etal_2000_calm,
