site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,barrow_raw_file,barrow_plot_id,barrow_date_token,barrow_date_precision,barrow_n_cases,barrow_thaw_depth_min_cm,barrow_thaw_depth_max_cm,barrow_thaw_depth_mean_cm,barrow_thaw_depth_median_cm
U1_P36,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,28.55,28.55,,tp,66pl36.dat,P36,660721,day,20,24.0,35.0,28.55,28.0
U1_P37,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,32.65,32.65,,tp,66pl37.dat,P37,660721,day,20,26.0,43.0,32.65,31.0
U1_P40,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,29.35,29.35,,tp,66pl40.dat,P40,660721,day,20,21.0,52.0,29.35,26.5
U1_P41,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,31.1,31.1,,tp,66pl41.dat,P41,660721,day,20,24.0,43.0,31.1,31.0
U1_P44,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,34.7,34.7,,tp,66pl44.dat,P44,660721,day,20,28.0,47.0,34.7,32.5
U1_P45,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,30.55,30.55,,tp,66pl45.dat,P45,660721,day,20,26.0,35.0,30.55,30.0
U1_P46,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,34.95,34.95,,tp,66pl46.dat,P46,660721,day,20,28.0,46.0,34.95,34.0
U1_P48,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,38.1,38.1,,tp,66pl48.dat,P48,660721,day,20,27.0,50.0,38.1,37.5
U1_P5,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,34.85,34.85,,tp,66pl5.dat,P5,660721,day,20,25.0,46.0,34.85,33.5
U1_P50,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,35.15,35.15,,tp,66pl50.dat,P50,660721,day,20,20.0,48.0,35.15,36.0
U1_P51,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,38.45,38.45,,tp,66pl51.dat,P51,660721,day,20,31.0,46.0,38.45,38.5
U1_P52,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,38.05,38.05,,tp,66pl52.dat,P52,660721,day,20,29.0,53.0,38.05,37.0
U1_P53,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,40.65,40.65,,tp,66pl53.dat,P53,660721,day,20,22.0,59.0,40.65,38.5
U1_P54,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,23.75,23.75,,tp,66pl54.dat,P54,660721,day,20,18.0,28.0,23.75,24.0
U1_P55,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,22.4,22.4,,tp,66pl55.dat,P55,660721,day,20,21.0,24.0,22.4,22.0
U1_P56,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,21.4,21.4,,tp,66pl56.dat,P56,660721,day,20,19.0,24.0,21.4,21.0
U1_P57,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,19.4,19.4,,tp,66pl57.dat,P57,660721,day,20,14.0,23.0,19.4,19.5
U1_P58,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,21.55,21.55,,tp,66pl58.dat,P58,660721,day,20,18.0,27.0,21.55,21.0
U1_P59,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,24.7,24.7,,tp,66pl59.dat,P59,660721,day,20,18.0,32.0,24.7,24.0
U1_P6,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,30.1,30.1,,tp,66pl6.dat,P6,660721,day,20,25.0,42.0,30.1,28.0
U1_P60,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,21.55,21.55,,tp,66pl60.dat,P60,660721,day,20,17.0,28.0,21.55,21.5
U1_P61,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,22.3,22.3,,tp,66pl61.dat,P61,660721,day,20,18.0,25.0,22.3,22.5
U1_P62,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,23.45,23.45,,tp,66pl62.dat,P62,660721,day,20,19.0,31.0,23.45,23.0
U1_P7,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,28.65,28.65,,tp,66pl7.dat,P7,660721,day,20,24.0,38.0,28.65,28.0
U1_P8,Barrow_CALM_U1,1966-07-21,71.29058,-156.78872,1,27.45,27.45,,tp,66pl8.dat,P8,660721,day,20,22.0,40.0,27.45,27.0
U1_P1,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,36.8,36.8,,tp,66pl1.dat,P1,660728,day,20,29.0,49.0,36.8,36.5
U1_P11,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,28.6,28.6,,tp,66pl11.dat,P11,660728,day,20,21.0,45.0,28.6,27.0
U1_P14,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,40.45,40.45,,tp,66pl14.dat,P14,660728,day,20,34.0,58.0,40.45,40.5
U1_P15,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,41.15,41.15,,tp,66pl15.dat,P15,660728,day,20,32.0,54.0,41.15,41.5
U1_P16,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,38.2,38.2,,tp,66pl16.dat,P16,660728,day,20,32.0,48.0,38.2,37.0
U1_P17,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,40.4,40.4,,tp,66pl17.dat,P17,660728,day,20,28.0,46.0,40.4,42.0
U1_P19,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,44.25,44.25,,tp,66pl19.dat,P19,660728,day,20,32.0,64.0,44.25,44.0
U1_P2,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,38.6,38.6,,tp,66pl2.dat,P2,660728,day,20,34.0,53.0,38.6,37.5
U1_P21,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,37.15,37.15,,tp,66pl21.dat,P21,660728,day,20,31.0,46.0,37.15,37.5
U1_P22,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,34.15,34.15,,tp,66pl22.dat,P22,660728,day,20,28.0,40.0,34.15,34.5
U1_P25,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,27.9,27.9,,tp,66pl25.dat,P25,660728,day,20,20.0,34.0,27.9,27.5
U1_P26,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,27.55,27.55,,tp,66pl26.dat,P26,660728,day,20,23.0,34.0,27.55,27.0
U1_P29,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,37.95,37.95,,tp,66pl29.dat,P29,660728,day,20,33.0,42.0,37.95,38.5
U1_P30,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,30.55,30.55,,tp,66pl30.dat,P30,660728,day,20,26.0,37.0,30.55,31.0
U1_P31,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,28.55,28.55,,tp,66pl31.dat,P31,660728,day,20,22.0,37.0,28.55,27.5
U1_P33,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,31.45,31.45,,tp,66pl33.dat,P33,660728,day,20,26.0,36.0,31.45,31.0
U1_P34,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,31.15,31.15,,tp,66pl34.dat,P34,660728,day,20,27.0,37.0,31.15,30.5
U1_P36,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,30.65,30.65,,tp,66pl36.dat,P36,660728,day,20,27.0,37.0,30.65,30.5
U1_P37,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,34.2,34.2,,tp,66pl37.dat,P37,660728,day,20,27.0,46.0,34.2,33.0
U1_P40,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,30.0,30.0,,tp,66pl40.dat,P40,660728,day,20,23.0,50.0,30.0,27.0
U1_P41,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,33.2,33.2,,tp,66pl41.dat,P41,660728,day,20,25.0,44.0,33.2,33.0
U1_P44,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,35.8,35.8,,tp,66pl44.dat,P44,660728,day,20,28.0,50.0,35.8,33.0
U1_P45,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,32.8,32.8,,tp,66pl45.dat,P45,660728,day,20,30.0,36.0,32.8,33.0
U1_P46,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,35.35,35.35,,tp,66pl46.dat,P46,660728,day,20,28.0,45.0,35.35,35.0
U1_P48,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,38.95,38.95,,tp,66pl48.dat,P48,660728,day,20,28.0,50.0,38.95,38.0
U1_P5,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,36.8,36.8,,tp,66pl5.dat,P5,660728,day,20,29.0,50.0,36.8,36.0
U1_P50,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,36.7,36.7,,tp,66pl50.dat,P50,660728,day,20,27.0,50.0,36.7,37.0
U1_P51,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,42.15,42.15,,tp,66pl51.dat,P51,660728,day,20,35.0,58.0,42.15,41.0
U1_P52,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,40.6,40.6,,tp,66pl52.dat,P52,660728,day,20,30.0,58.0,40.6,40.0
U1_P53,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,44.15,44.15,,tp,66pl53.dat,P53,660728,day,20,30.0,63.0,44.15,41.0
U1_P54,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,24.65,24.65,,tp,66pl54.dat,P54,660728,day,20,18.0,29.0,24.65,25.0
U1_P55,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,23.25,23.25,,tp,66pl55.dat,P55,660728,day,20,21.0,27.0,23.25,24.0
U1_P56,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,22.35,22.35,,tp,66pl56.dat,P56,660728,day,20,20.0,25.0,22.35,22.5
U1_P57,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,21.0,21.0,,tp,66pl57.dat,P57,660728,day,20,15.0,25.0,21.0,20.5
U1_P58,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,22.8,22.8,,tp,66pl58.dat,P58,660728,day,20,20.0,30.0,22.8,22.0
U1_P59,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,25.65,25.65,,tp,66pl59.dat,P59,660728,day,20,19.0,32.0,25.65,25.5
U1_P6,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,31.9,31.9,,tp,66pl6.dat,P6,660728,day,20,26.0,43.0,31.9,31.0
U1_P60,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,22.3,22.3,,tp,66pl60.dat,P60,660728,day,20,18.0,30.0,22.3,22.0
U1_P61,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,22.15,22.15,,tp,66pl61.dat,P61,660728,day,20,2.0,26.0,22.15,23.0
U1_P62,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,23.75,23.75,,tp,66pl62.dat,P62,660728,day,20,19.0,30.0,23.75,23.5
U1_P7,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,30.5,30.5,,tp,66pl7.dat,P7,660728,day,20,26.0,40.0,30.5,30.0
U1_P8,Barrow_CALM_U1,1966-07-28,71.29058,-156.78872,1,29.1,29.1,,tp,66pl8.dat,P8,660728,day,20,24.0,40.0,29.1,28.0
U1_P1,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,37.25,37.25,,tp,66pl1.dat,P1,660804,day,20,28.0,52.0,37.25,37.0
U1_P11,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,30.15,30.15,,tp,66pl11.dat,P11,660804,day,20,22.0,47.0,30.15,29.5
U1_P14,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,42.25,42.25,,tp,66pl14.dat,P14,660804,day,20,37.0,47.0,42.25,42.0
U1_P15,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,46.7,46.7,,tp,66pl15.dat,P15,660804,day,20,41.0,56.0,46.7,45.5
U1_P16,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,42.05,42.05,,tp,66pl16.dat,P16,660804,day,20,35.0,54.0,42.05,42.0
U1_P17,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,44.75,44.75,,tp,66pl17.dat,P17,660804,day,20,30.0,56.0,44.75,45.0
U1_P19,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,47.1,47.1,,tp,66pl19.dat,P19,660804,day,20,33.0,62.0,47.1,47.5
U1_P2,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,40.2,40.2,,tp,66pl2.dat,P2,660804,day,20,32.0,53.0,40.2,39.5
U1_P21,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,38.85,38.85,,tp,66pl21.dat,P21,660804,day,20,32.0,54.0,38.85,37.5
U1_P22,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,36.4,36.4,,tp,66pl22.dat,P22,660804,day,20,30.0,44.0,36.4,36.0
U1_P25,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,30.55,30.55,,tp,66pl25.dat,P25,660804,day,20,23.0,36.0,30.55,30.5
U1_P26,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,29.2,29.2,,tp,66pl26.dat,P26,660804,day,20,26.0,35.0,29.2,28.0
U1_P29,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,39.4,39.4,,tp,66pl29.dat,P29,660804,day,20,34.0,46.0,39.4,40.0
U1_P30,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,32.25,32.25,,tp,66pl30.dat,P30,660804,day,20,28.0,39.0,32.25,32.0
U1_P31,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,30.8,30.8,,tp,66pl31.dat,P31,660804,day,20,25.0,40.0,30.8,29.0
U1_P33,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,33.5,33.5,,tp,66pl33.dat,P33,660804,day,20,28.0,39.0,33.5,33.0
U1_P34,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,32.45,32.45,,tp,66pl34.dat,P34,660804,day,20,29.0,40.0,32.45,31.5
U1_P36,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,32.15,32.15,,tp,66pl36.dat,P36,660804,day,20,28.0,39.0,32.15,32.0
U1_P37,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,36.5,36.5,,tp,66pl37.dat,P37,660804,day,20,28.0,51.0,36.5,34.5
U1_P40,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,32.85,32.85,,tp,66pl40.dat,P40,660804,day,20,24.0,52.0,32.85,31.0
U1_P41,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,34.5,34.5,,tp,66pl41.dat,P41,660804,day,20,28.0,46.0,34.5,34.5
U1_P44,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,37.1,37.1,,tp,66pl44.dat,P44,660804,day,20,28.0,50.0,37.1,34.5
U1_P45,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,34.85,34.85,,tp,66pl45.dat,P45,660804,day,20,30.0,38.0,34.85,35.0
U1_P46,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,37.7,37.7,,tp,66pl46.dat,P46,660804,day,20,29.0,48.0,37.7,37.5
U1_P48,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,40.2,40.2,,tp,66pl48.dat,P48,660804,day,20,29.0,52.0,40.2,39.0
U1_P5,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,38.45,38.45,,tp,66pl5.dat,P5,660804,day,20,30.0,49.0,38.45,37.5
U1_P50,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,38.4,38.4,,tp,66pl50.dat,P50,660804,day,20,25.0,56.0,38.4,38.0
U1_P51,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,45.1,45.1,,tp,66pl51.dat,P51,660804,day,20,38.0,57.0,45.1,44.0
U1_P52,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,44.55,44.55,,tp,66pl52.dat,P52,660804,day,20,34.0,60.0,44.55,44.0
U1_P53,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,48.05,48.05,,tp,66pl53.dat,P53,660804,day,20,32.0,70.0,48.05,46.0
U1_P54,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,25.9,25.9,,tp,66pl54.dat,P54,660804,day,20,20.0,30.0,25.9,26.5
U1_P55,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,24.8,24.8,,tp,66pl55.dat,P55,660804,day,20,22.0,29.0,24.8,25.0
U1_P56,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,24.05,24.05,,tp,66pl56.dat,P56,660804,day,20,22.0,27.0,24.05,24.0
U1_P57,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,22.45,22.45,,tp,66pl57.dat,P57,660804,day,20,17.0,30.0,22.45,22.0
U1_P58,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,24.55,24.55,,tp,66pl58.dat,P58,660804,day,20,22.0,32.0,24.55,24.0
U1_P59,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,27.6,27.6,,tp,66pl59.dat,P59,660804,day,20,21.0,36.0,27.6,27.0
U1_P6,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,33.4,33.4,,tp,66pl6.dat,P6,660804,day,20,26.0,45.0,33.4,32.5
U1_P60,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,23.85,23.85,,tp,66pl60.dat,P60,660804,day,20,20.0,32.0,23.85,24.0
U1_P61,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,24.4,24.4,,tp,66pl61.dat,P61,660804,day,20,21.0,27.0,24.4,24.5
U1_P62,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,25.05,25.05,,tp,66pl62.dat,P62,660804,day,20,21.0,32.0,25.05,25.0
U1_P7,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,32.6,32.6,,tp,66pl7.dat,P7,660804,day,20,28.0,41.0,32.6,32.0
U1_P8,Barrow_CALM_U1,1966-08-04,71.29058,-156.78872,1,30.7,30.7,,tp,66pl8.dat,P8,660804,day,20,25.0,43.0,30.7,30.0
U1_P1,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,36.95,36.95,,tp,66pl1.dat,P1,660811,day,20,30.0,50.0,36.95,36.0
U1_P11,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,30.25,30.25,,tp,66pl11.dat,P11,660811,day,20,21.0,47.0,30.25,29.0
U1_P14,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,42.2,42.2,,tp,66pl14.dat,P14,660811,day,20,38.0,47.0,42.2,42.0
U1_P15,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,45.35,45.35,,tp,66pl15.dat,P15,660811,day,20,34.0,54.0,45.35,46.0
U1_P16,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,42.65,42.65,,tp,66pl16.dat,P16,660811,day,20,34.0,55.0,42.65,42.5
U1_P17,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,44.3,44.3,,tp,66pl17.dat,P17,660811,day,20,30.0,58.0,44.3,45.5
U1_P19,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,47.95,47.95,,tp,66pl19.dat,P19,660811,day,20,34.0,69.0,47.95,47.5
U1_P2,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,40.7,40.7,,tp,66pl2.dat,P2,660811,day,20,36.0,55.0,40.7,40.0
U1_P21,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,39.45,39.45,,tp,66pl21.dat,P21,660811,day,20,32.0,53.0,39.45,38.0
U1_P22,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,36.5,36.5,,tp,66pl22.dat,P22,660811,day,20,30.0,43.0,36.5,36.5
U1_P25,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,29.05,29.05,,tp,66pl25.dat,P25,660811,day,20,20.0,35.0,29.05,29.5
U1_P26,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,28.75,28.75,,tp,66pl26.dat,P26,660811,day,20,24.0,36.0,28.75,28.0
U1_P29,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,39.6,39.6,,tp,66pl29.dat,P29,660811,day,20,34.0,44.0,39.6,39.5
U1_P30,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,31.9,31.9,,tp,66pl30.dat,P30,660811,day,20,28.0,38.0,31.9,32.0
U1_P31,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,30.35,30.35,,tp,66pl31.dat,P31,660811,day,20,24.0,39.0,30.35,28.5
U1_P33,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,33.25,33.25,,tp,66pl33.dat,P33,660811,day,20,26.0,38.0,33.25,33.0
U1_P34,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,32.65,32.65,,tp,66pl34.dat,P34,660811,day,20,29.0,38.0,32.65,32.0
U1_P36,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,32.75,32.75,,tp,66pl36.dat,P36,660811,day,20,28.0,39.0,32.75,32.0
U1_P37,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,36.8,36.8,,tp,66pl37.dat,P37,660811,day,20,29.0,50.0,36.8,35.0
U1_P40,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,32.1,32.1,,tp,66pl40.dat,P40,660811,day,20,23.0,51.0,32.1,29.5
U1_P41,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,35.45,35.45,,tp,66pl41.dat,P41,660811,day,20,28.0,47.0,35.45,36.0
U1_P44,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,36.8,36.8,,tp,66pl44.dat,P44,660811,day,20,30.0,50.0,36.8,34.0
U1_P45,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,34.8,34.8,,tp,66pl45.dat,P45,660811,day,20,32.0,46.0,34.8,34.0
U1_P46,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,37.95,37.95,,tp,66pl46.dat,P46,660811,day,20,30.0,47.0,37.95,37.0
U1_P48,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,39.7,39.7,,tp,66pl48.dat,P48,660811,day,20,30.0,51.0,39.7,39.0
U1_P5,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,38.6,38.6,,tp,66pl5.dat,P5,660811,day,20,31.0,50.0,38.6,38.0
U1_P50,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,37.6,37.6,,tp,66pl50.dat,P50,660811,day,20,27.0,48.0,37.6,37.0
U1_P51,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,45.55,45.55,,tp,66pl51.dat,P51,660811,day,20,38.0,58.0,45.55,44.0
U1_P52,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,43.25,43.25,,tp,66pl52.dat,P52,660811,day,20,32.0,59.0,43.25,42.5
U1_P53,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,50.0,50.0,,tp,66pl53.dat,P53,660811,day,20,33.0,70.0,50.0,48.0
U1_P54,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,25.2,25.2,,tp,66pl54.dat,P54,660811,day,20,21.0,30.0,25.2,26.0
U1_P55,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,24.35,24.35,,tp,66pl55.dat,P55,660811,day,20,22.0,28.0,24.35,24.0
U1_P56,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,23.9,23.9,,tp,66pl56.dat,P56,660811,day,20,22.0,28.0,23.9,24.0
U1_P57,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,22.45,22.45,,tp,66pl57.dat,P57,660811,day,20,17.0,30.0,22.45,22.0
U1_P58,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,24.15,24.15,,tp,66pl58.dat,P58,660811,day,20,21.0,33.0,24.15,23.5
U1_P59,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,27.95,27.95,,tp,66pl59.dat,P59,660811,day,20,20.0,35.0,27.95,28.0
U1_P6,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,34.0,34.0,,tp,66pl6.dat,P6,660811,day,20,27.0,45.0,34.0,33.5
U1_P60,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,24.1,24.1,,tp,66pl60.dat,P60,660811,day,20,19.0,31.0,24.1,24.0
U1_P61,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,24.9,24.9,,tp,66pl61.dat,P61,660811,day,20,22.0,28.0,24.9,25.0
U1_P62,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,24.65,24.65,,tp,66pl62.dat,P62,660811,day,20,20.0,31.0,24.65,24.0
U1_P7,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,32.05,32.05,,tp,66pl7.dat,P7,660811,day,20,28.0,41.0,32.05,32.0
U1_P8,Barrow_CALM_U1,1966-08-11,71.29058,-156.78872,1,30.8,30.8,,tp,66pl8.dat,P8,660811,day,20,25.0,43.0,30.8,31.0
U1_P1,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,37.194,37.194,,tp,66pl1.dat,P1,660817,day,36,28.0,52.0,37.194,37.0
U1_P11,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,30.944,30.944,,tp,66pl11.dat,P11,660817,day,36,22.0,44.0,30.944,30.0
U1_P14,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,42.028,42.028,,tp,66pl14.dat,P14,660817,day,36,36.0,52.0,42.028,42.0
U1_P15,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,46.194,46.194,,tp,66pl15.dat,P15,660817,day,36,40.0,56.0,46.194,45.0
U1_P16,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,40.639,40.639,,tp,66pl16.dat,P16,660817,day,36,31.0,55.0,40.639,41.0
U1_P17,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,44.083,44.083,,tp,66pl17.dat,P17,660817,day,36,30.0,57.0,44.083,44.0
U1_P19,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,45.75,45.75,,tp,66pl19.dat,P19,660817,day,36,33.0,69.0,45.75,44.0
U1_P2,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,40.694,40.694,,tp,66pl2.dat,P2,660817,day,36,31.0,54.0,40.694,40.0
U1_P21,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,40.194,40.194,,tp,66pl21.dat,P21,660817,day,36,32.0,53.0,40.194,40.0
U1_P22,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,36.0,36.0,,tp,66pl22.dat,P22,660817,day,36,30.0,44.0,36.0,35.5
U1_P25,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,28.194,28.194,,tp,66pl25.dat,P25,660817,day,36,21.0,36.0,28.194,28.0
U1_P26,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,27.972,27.972,,tp,66pl26.dat,P26,660817,day,36,21.0,36.0,27.972,28.0
U1_P29,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,38.278,38.278,,tp,66pl29.dat,P29,660817,day,36,32.0,45.0,38.278,38.0
