Year,date,site,probe,depth,Hit Type,crew,notes,latitude,longitude
2017,2017-09-27,FP5D,19,66,Ice,"Kdo, maw",,64.7254099992724,-148.19274
2017,2017-09-27,FP5D,20,74,Ice,"Kdo, maw",,64.7254099992724,-148.19274
2017,2017-11-01,GRM1,1,90,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,2,75,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,3,69,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,4,59,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,5,56,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,6,59,Ice,KO,Left hand rule all.,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,7,43,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,8,53,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,9,68,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,10,105,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,11,83,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,12,62,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,13,58,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,14,59,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,15,47,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,16,51,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,17,60,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,18,66,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,19,117,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM1,20,130,Ice,KO,,63.6957718492514,-144.3317838
2017,2017-11-01,GRM3,1,59,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,2,107,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,3,110,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,4,74,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,5,70,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,6,57,Ice,KO,Left hand rule all.,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,7,61,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,8,112,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,9,120,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,10,79,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,11,93,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,12,71,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,13,77,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,14,92,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,15,80,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,16,78,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,17,82,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,18,68,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,19,54,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM3,20,54,Ice,KO,,63.8136534592537,-144.95382471
2017,2017-11-01,GRM4,1,83,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,2,62,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,3,52,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,4,63,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,5,54,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,6,62,Ice,KO,Left hand rule all ,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,7,68,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,8,59,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,9,62,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,10,48,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,11,47,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,12,51,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,13,53,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,14,62,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,15,61,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,16,58,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,17,63,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,18,55,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,19,64,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-11-01,GRM4,20,57,Ice,KO,,63.8151307392538,-144.95546709
2017,2017-10-02,GSI1,1,89,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,2,75,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,3,70,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,4,82,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,5,81,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,6,94,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,7,90,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,8,91,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,9,108,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,10,130,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,11,92,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,12,86,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,13,81,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,14,92,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,15,100,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,16,143,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,17,103,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,18,88,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,19,100,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI1,20,99,Ice,KO,,64.800039999274,-148.41375
2017,2017-10-02,GSI2,1,62,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,2,67,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,3,75,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,4,64,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,5,53,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,6,52,Ice,KO,All left hand rule.,64.802549999274,-148.42039
2017,2017-10-02,GSI2,7,65,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,8,65,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,9,59,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,10,56,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,11,62,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,12,72,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,13,70,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,14,67,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,15,55,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,16,56,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,17,67,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,18,66,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,19,60,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI2,20,68,Ice,KO,,64.802549999274,-148.42039
2017,2017-10-02,GSI3,1,155,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,2,205,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,3,233,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,4,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,5,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,6,189,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,7,205,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,8,158,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,9,139,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,10,145,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,11,175,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,12,108,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,13,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,14,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,15,146,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,16,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,17,246,None,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,18,190,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,19,132,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSI3,20,131,Ice,KO,,64.8095099992742,-148.49298
2017,2017-10-02,GSM1,1,38,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,2,42,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,3,48,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,4,45,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,5,36,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,6,51,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,7,47,Ice,KO,Left hand rule for whole site.,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,8,33,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,9,34,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,10,43,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,11,45,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,12,40,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,13,45,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,14,40,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,15,41,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,16,34,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,17,37,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,18,44,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,19,43,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM1,20,38,Ice,KO,,64.8025799992741,-148.31676
2017,2017-10-02,GSM2,1,54,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,2,49,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,3,51,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,4,64,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,5,42,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,6,52,Ice,KO,All left hand rule,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,7,42,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,8,48,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,9,43,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,10,38,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,11,46,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,12,55,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,13,39,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,14,53,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,15,42,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,16,41,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,17,44,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,18,38,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,19,43,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-02,GSM2,20,42,Ice,KO,,64.8033399992741,-148.31574
2017,2017-10-01,GSM3,1,77,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,2,76,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,3,73,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,4,75,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,5,74,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,6,66,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,7,68,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,8,146,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,9,73,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,10,73,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,11,64,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,12,64,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,13,175,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,14,62,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,15,79,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,16,74,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,17,68,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,18,62,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,19,73,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-01,GSM3,20,63,Ice,KO,,64.9161519992765,-147.832248
2017,2017-10-13,GSM5,1,60,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,2,38,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,3,40,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,4,59,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,5,45,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,6,49,Ice,KO,Left hand rule all ,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,7,67,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,8,48,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,9,41,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,10,45,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,11,45,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,12,59,Rock,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,13,40,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,14,40,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,15,55,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,16,55,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,17,46,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,18,44,Rock,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,19,53,Rock,KO,,64.9985624992782,-147.65685
2017,2017-10-13,GSM5,20,50,Ice,KO,,64.9985624992782,-147.65685
2017,2017-10-05,LGI1,1,92,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,2,100,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,3,78,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,4,65,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,5,72,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,6,53,Ice,"KO, CL",Left.,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,7,131,Ice,"KO, CL",Might be rock.,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,8,89,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,9,102,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,10,47,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,11,155,Ice,"KO, CL",May be rock.,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,12,148,Rock,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,13,131,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,14,137,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,15,95,Ice,"KO, CL",Tree in the way.,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,16,125,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,17,110,Rock,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,18,125,Ice,"KO, CL",May be rock,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,19,131,Ice,"KO, CL",,65.4293599992874,-148.86419
2017,2017-10-05,LGI1,20,138,Ice,"KO, CL",Rock?,65.4293599992874,-148.86419
2017,2017-10-03,MDI1,1,124,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,2,112,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,3,203,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,4,170,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,5,125,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,6,128,Ice,KO,Left hand rule all.,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,7,194,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,8,213,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,9,109,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,10,142,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,11,139,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,12,113,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,13,162,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,14,200,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,15,133,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,16,91,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,17,128,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,18,131,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,19,112,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI1,20,141,Ice,KO,,64.8790739992756,-148.381474
2017,2017-10-03,MDI3,1,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,2,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,3,223,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,4,223,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,5,217,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,6,179,Ice,KO,Left hand rule all.,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,7,170,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,8,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,9,223,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,10,208,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,11,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,12,159,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,13,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,14,201,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,15,199,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,16,193,Rock,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,17,248,None,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,18,205,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,19,215,Ice,KO,,64.8803879992757,-148.382724
2017,2017-10-03,MDI3,20,227,Rock,KO,On a slope.,64.8803879992757,-148.382724
2017,2017-10-03,MDI5,1,54,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,2,41,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,3,59,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,4,56,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,5,83,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,6,43,Ice,KO,Left hand all,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,7,56,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,8,56,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,9,58,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,10,47,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,11,42,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,12,46,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,13,38,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,14,44,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,15,48,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,16,56,Ice,KO,Rocks.,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,17,38,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,18,49,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,19,46,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDI5,20,43,Ice,KO,,64.8829472792758,-148.3981869
2017,2017-10-03,MDM1,1,57,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,2,57,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,3,47,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,4,56,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,5,43,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,6,80,Ice,KO,Left rule all. Veg stakes here are scattered.,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,7,49,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,8,56,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,9,45,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,10,59,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,11,61,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,12,60,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,13,58,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,14,50,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,15,42,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,16,52,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,17,56,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,18,40,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,19,46,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-03,MDM1,20,57,Ice,KO,,64.8715705492755,-148.37117011
2017,2017-10-10,NRM1,1,78,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,2,43,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,3,45,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,4,55,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,5,71,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,6,37,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,7,55,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,8,65,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,9,53,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,10,51,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,11,59,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,12,50,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,13,47,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,14,61,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,15,43,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,16,36,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,17,53,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,18,59,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,19,43,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM1,20,61,Ice,KO,,64.60723999927,-148.82573
2017,2017-10-10,NRM2,1,63,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,2,50,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,3,59,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,4,45,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,5,49,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,6,46,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,7,42,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,8,52,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,9,51,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,10,55,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,11,53,Ice,KO,,64.6832799992716,-148.55992
2017,2017-10-10,NRM2,12,55,Ice,KO,,64.6832799992716,-148.55992
