date,site_name,site_code,latitude ,longitude ,transect,sample_location,thaw_depth,notes 
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,25,72,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,26,75,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,27,57,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,28,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,1,29,65,NA
2018-08-26,Bonanza Creek ,BNZ,64.69613,-148.325408,1,30,56,NA
2018-08-26,Bonanza Creek ,BNZ,64.695761,-148.325296,2,0,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,1,66,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,2,59,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,3,54,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,4,68,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,5,52,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,6,61,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,7,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,8,60,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,9,53,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,10,49,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,11,59,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,12,67,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,13,48,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,14,43,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,15,44,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,16,48,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,17,46,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,18,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,19,60,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,20,53,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,21,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,22,61,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,23,66,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,24,78,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,25,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,26,54,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,27,60,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,28,82,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,2,29,94,NA
2018-08-26,Bonanza Creek ,BNZ,64.695999,-148.325677,2,30,69,NA
2018-08-26,Bonanza Creek ,BNZ,64.695689,-148.325588,3,0,44,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,1,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,2,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,3,62,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,4,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,5,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,6,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,7,47,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,8,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,9,48,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,10,55,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,11,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,12,57,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,13,64,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,14,63,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,15,65,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,16,56,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,17,47,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,18,52,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,19,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,20,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,21,51,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,22,60,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,23,42,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,24,43,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,25,52,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,26,45,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,27,58,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,28,53,NA
2018-08-26,Bonanza Creek ,BNZ,-9999,-9999,3,29,50,NA
2018-08-26,Bonanza Creek ,BNZ,64.695833,-148.326112,3,30,40,NA
2018-08-27,Hess Creek Unburned,HCU,65.567191,-148.925705,1,0,58,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,1,60,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,2,42,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,3,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,4,43,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,5,37,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,6,46,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,7,41,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,8,51,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,9,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,10,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,11,47,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,12,45,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,13,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,14,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,15,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,16,48,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,17,54,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,18,42,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,19,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,20,53,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,21,58,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,22,45,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,23,54,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,24,55,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,25,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,26,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,27,56,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,28,58,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,1,29,46,NA
2018-08-27,Hess Creek Unburned,HCU,65.567478,-148.925804,1,30,63,NA
2018-08-27,Hess Creek Unburned,HCU,65.567228,-148.925424,2,0,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,1,37,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,2,59,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,3,52,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,4,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,5,43,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,6,33,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,7,54,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,8,47,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,9,46,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,10,32,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,11,62,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,12,55,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,13,41,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,14,47,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,15,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,16,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,17,43,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,18,45,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,19,67,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,20,70,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,21,60,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,22,51,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,23,57,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,24,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,25,55,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,26,61,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,27,65,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,28,55,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,2,29,58,NA
2018-08-27,Hess Creek Unburned,HCU,65.567456,-148.925592,2,30,55,NA
2018-08-27,Hess Creek Unburned,HCU,65.567277,-148.925009,3,0,50,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,1,60,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,2,70,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,3,65,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,4,54,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,5,52,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,6,48,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,7,43,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,8,45,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,9,44,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,10,34,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,11,62,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,12,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,13,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,14,47,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,15,47,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,16,59,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,17,52,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,18,40,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,19,51,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,20,61,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,21,43,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,22,41,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,23,39,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,24,61,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,25,58,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,26,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,27,49,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,28,48,NA
2018-08-27,Hess Creek Unburned,HCU,-9999,-9999,3,29,55,NA
2018-08-27,Hess Creek Unburned,HCU,65.567562,-148.925063,3,30,48,NA
2018-08-27,Hess Creek Burned,HCB,65.568741,-148.924115,1,0,80,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,1,72,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,2,70,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,3,71,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,4,74,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,5,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,6,79,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,7,70,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,8,91,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,9,93,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,10,83,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,11,70,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,12,73,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,13,72,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,14,90,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,15,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,16,98,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,17,81,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,18,69,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,19,70,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,20,71,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,21,75,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,22,67,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,23,107,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,24,129,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,25,101,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,26,93,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,27,98,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,28,60,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,1,29,65,NA
2018-08-27,Hess Creek Burned,HCB,65.568988,-148.923983,1,30,87,NA
2018-08-27,Hess Creek Burned,HCB,65.568618,-148.923751,2,0,104,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,1,101,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,2,101,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,3,84,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,4,79,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,5,61,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,6,75,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,7,91,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,8,116,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,9,143,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,10,139,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,11,97,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,12,104,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,13,115,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,14,126,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,15,113,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,16,92,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,17,83,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,18,88,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,19,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,20,77,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,21,65,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,22,73,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,23,87,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,24,90,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,25,88,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,26,74,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,27,96,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,28,96,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,2,29,84,NA
2018-08-27,Hess Creek Burned,HCB,65.5689,-148.923787,2,30,90,NA
2018-08-27,Hess Creek Burned,HCB,65.568631,-148.923241,3,0,109,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,1,117,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,2,105,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,3,71,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,4,62,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,5,78,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,6,91,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,7,105,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,8,97,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,9,79,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,10,101,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,11,106,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,12,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,13,88,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,14,76,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,15,75,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,16,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,17,127,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,18,125,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,19,122,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,20,94,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,21,90,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,22,123,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,23,129,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,24,76,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,25,97,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,26,136,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,27,138,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,28,124,NA
2018-08-27,Hess Creek Burned,HCB,-9999,-9999,3,29,85,NA
2018-08-27,Hess Creek Burned,HCB,65.568907,-148.923177,3,30,75,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,65.286044,-146.558092,1,0,-9999,> 147 cm
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,1,-9999,> 147 cm
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,2,-9999,> 147 cm
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,3,-9999,> 147 cm
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,4,-9999,> 147 cm
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,5,110,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,6,108,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,7,100,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,8,83,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,9,65,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,10,85,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,11,74,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,12,62,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,13,62,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,14,65,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,15,81,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,16,47,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,17,90,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,18,100,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,19,81,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,20,80,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,21,103,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,22,97,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,23,76,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,24,79,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,25,82,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,26,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,27,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,28,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,1,29,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,65.285789,-146.558408,1,30,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,65.285914,-146.558667,2,0,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,1,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,2,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,3,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,4,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,5,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,6,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,7,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,8,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,9,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,10,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,11,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,12,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,13,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,14,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,15,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,16,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,17,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,18,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,19,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,20,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,21,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,22,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,23,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,24,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,25,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,26,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,27,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,28,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,2,29,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,65.286164,-146.558397,2,30,-9999,Rock
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,65.285717,-146.557978,3,0,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,1,138,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,2,141,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,3,127,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,4,130,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,5,116,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,6,131,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,7,141,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,8,-9999,> 147 cm 
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,9,143,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,10,126,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,11,106,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,12,107,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,13,111,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,14,125,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,15,108,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,16,108,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,17,123,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,18,110,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,19,107,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,20,98,NA
2018-08-28,Nome Creek Burned - NEW,NCB_NEW,-9999,-9999,3,21,61,NA
