site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,site_name,transect_name,transect_point,natali_source_thaw_depth_cm,natali_notes,natali_coordinate_source,quality_flag_coord_lookup_or_interpolated,quality_flag_source_unit_or_code_recoded,quality_flag_refusal_or_obstruction_note
Natali_2023_HCB_T2_L20,2017-06-10,65.568806,-148.923775,18.0,1,18.0,,tp,Natali_2023,Hess Creek Burned,2,20,18.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L21,2017-06-10,65.5688154,-148.92377620000002,24.0,1,24.0,,tp,Natali_2023,Hess Creek Burned,2,21,24.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L22,2017-06-10,65.5688248,-148.9237774,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,2,22,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L23,2017-06-10,65.5688342,-148.9237786,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,2,23,25.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L24,2017-06-10,65.5688436,-148.9237798,18.0,1,18.0,,tp,Natali_2023,Hess Creek Burned,2,24,18.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L25,2017-06-10,65.568853,-148.92378100000002,26.0,1,26.0,,tp,Natali_2023,Hess Creek Burned,2,25,26.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L26,2017-06-10,65.5688624,-148.9237822,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,2,26,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L27,2017-06-10,65.5688718,-148.9237834,29.0,1,29.0,,tp,Natali_2023,Hess Creek Burned,2,27,29.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L28,2017-06-10,65.56888119999999,-148.9237846,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,2,28,25.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L29,2017-06-10,65.5688906,-148.92378580000002,30.0,1,30.0,,tp,Natali_2023,Hess Creek Burned,2,29,30.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T2_L30,2017-06-10,65.5689,-148.923787,23.0,1,23.0,,tp,Natali_2023,Hess Creek Burned,2,30,23.0,,source_endpoint,False,False,False
Natali_2023_HCB_T3_L0,2017-06-10,65.568631,-148.923241,29.0,1,29.0,,tp,Natali_2023,Hess Creek Burned,3,0,29.0,,source_endpoint,False,False,False
Natali_2023_HCB_T3_L1,2017-06-10,65.56864019999999,-148.92323886666665,21.0,1,21.0,,tp,Natali_2023,Hess Creek Burned,3,1,21.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L2,2017-06-10,65.5686494,-148.9232367333333,28.0,1,28.0,,tp,Natali_2023,Hess Creek Burned,3,2,28.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L3,2017-06-10,65.56865859999999,-148.9232346,32.0,1,32.0,,tp,Natali_2023,Hess Creek Burned,3,3,32.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L4,2017-06-10,65.5686678,-148.92323246666666,34.0,1,34.0,,tp,Natali_2023,Hess Creek Burned,3,4,34.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L5,2017-06-10,65.568677,-148.92323033333332,32.0,1,32.0,,tp,Natali_2023,Hess Creek Burned,3,5,32.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L6,2017-06-10,65.5686862,-148.92322819999998,27.0,1,27.0,,tp,Natali_2023,Hess Creek Burned,3,6,27.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L7,2017-06-10,65.5686954,-148.92322606666667,28.0,1,28.0,,tp,Natali_2023,Hess Creek Burned,3,7,28.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L8,2017-06-10,65.56870459999999,-148.92322393333333,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,3,8,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L9,2017-06-10,65.5687138,-148.9232218,17.0,1,17.0,,tp,Natali_2023,Hess Creek Burned,3,9,17.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L10,2017-06-10,65.56872299999999,-148.92321966666665,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,3,10,25.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L11,2017-06-10,65.5687322,-148.92321753333334,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,3,11,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L12,2017-06-10,65.5687414,-148.9232154,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,3,12,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L13,2017-06-10,65.5687506,-148.92321326666666,23.0,1,23.0,,tp,Natali_2023,Hess Creek Burned,3,13,23.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L14,2017-06-10,65.5687598,-148.92321113333333,20.0,1,20.0,,tp,Natali_2023,Hess Creek Burned,3,14,20.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L15,2017-06-10,65.568769,-148.92320899999999,23.0,1,23.0,,tp,Natali_2023,Hess Creek Burned,3,15,23.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L16,2017-06-10,65.5687782,-148.92320686666667,22.0,1,22.0,,tp,Natali_2023,Hess Creek Burned,3,16,22.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L17,2017-06-10,65.56878739999999,-148.92320473333334,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,3,17,25.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L18,2017-06-10,65.5687966,-148.9232026,28.0,1,28.0,,tp,Natali_2023,Hess Creek Burned,3,18,28.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L19,2017-06-10,65.56880579999999,-148.92320046666666,21.0,1,21.0,,tp,Natali_2023,Hess Creek Burned,3,19,21.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L20,2017-06-10,65.568815,-148.92319833333335,18.0,1,18.0,,tp,Natali_2023,Hess Creek Burned,3,20,18.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L21,2017-06-10,65.5688242,-148.9231962,24.0,1,24.0,,tp,Natali_2023,Hess Creek Burned,3,21,24.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L22,2017-06-10,65.5688334,-148.92319406666667,26.0,1,26.0,,tp,Natali_2023,Hess Creek Burned,3,22,26.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L23,2017-06-10,65.5688426,-148.92319193333333,32.0,1,32.0,,tp,Natali_2023,Hess Creek Burned,3,23,32.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L24,2017-06-10,65.56885179999999,-148.92318980000002,18.0,1,18.0,,tp,Natali_2023,Hess Creek Burned,3,24,18.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L25,2017-06-10,65.568861,-148.92318766666668,20.0,1,20.0,,tp,Natali_2023,Hess Creek Burned,3,25,20.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L26,2017-06-10,65.56887019999999,-148.92318553333334,21.0,1,21.0,,tp,Natali_2023,Hess Creek Burned,3,26,21.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L27,2017-06-10,65.5688794,-148.9231834,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,3,27,25.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L28,2017-06-10,65.5688886,-148.9231812666667,28.0,1,28.0,,tp,Natali_2023,Hess Creek Burned,3,28,28.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L29,2017-06-10,65.5688978,-148.92317913333335,28.0,1,28.0,,tp,Natali_2023,Hess Creek Burned,3,29,28.0,,interpolated_transect,True,False,False
Natali_2023_HCB_T3_L30,2017-06-10,65.568907,-148.923177,25.0,1,25.0,,tp,Natali_2023,Hess Creek Burned,3,30,25.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T1_L0,2017-06-13,65.340136,-146.9202,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,0,24.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T1_L1,2017-06-13,65.34014453333333,-146.92020536666666,23.0,1,23.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,1,23.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L2,2017-06-13,65.34015306666667,-146.92021073333333,16.0,1,16.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,2,16.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L3,2017-06-13,65.3401616,-146.9202161,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,3,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L4,2017-06-13,65.34017013333333,-146.92022146666667,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,4,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L5,2017-06-13,65.34017866666667,-146.92022683333334,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,5,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L6,2017-06-13,65.3401872,-146.9202322,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,6,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L7,2017-06-13,65.34019573333333,-146.92023756666666,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,7,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L8,2017-06-13,65.34020426666666,-146.92024293333333,33.0,1,33.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,8,33.0,Tussock,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L9,2017-06-13,65.3402128,-146.9202483,17.0,1,17.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,9,17.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L10,2017-06-13,65.34022133333333,-146.92025366666667,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,10,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L11,2017-06-13,65.34022986666666,-146.92025903333334,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,11,26.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L12,2017-06-13,65.3402384,-146.9202644,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,12,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L13,2017-06-13,65.34024693333333,-146.92026976666668,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,13,28.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L14,2017-06-13,65.34025546666666,-146.92027513333335,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,14,28.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L15,2017-06-13,65.34026399999999,-146.9202805,19.0,1,19.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,15,19.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L16,2017-06-13,65.34027253333333,-146.92028586666666,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,16,26.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L17,2017-06-13,65.34028106666666,-146.92029123333333,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,17,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L18,2017-06-13,65.34028959999999,-146.9202966,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,18,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L19,2017-06-13,65.34029813333333,-146.92030196666667,16.0,1,16.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,19,16.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L20,2017-06-13,65.34030666666666,-146.92030733333334,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,20,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L21,2017-06-13,65.34031519999999,-146.9203127,12.0,1,12.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,21,12.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L22,2017-06-13,65.34032373333334,-146.92031806666668,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,22,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L23,2017-06-13,65.34033226666666,-146.92032343333335,16.0,1,16.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,23,16.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L24,2017-06-13,65.34034079999999,-146.92032880000002,23.0,1,23.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,24,23.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L25,2017-06-13,65.34034933333332,-146.9203341666667,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,25,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L26,2017-06-13,65.34035786666666,-146.92033953333333,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,26,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L27,2017-06-13,65.3403664,-146.9203449,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,27,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L28,2017-06-13,65.34037493333332,-146.92035026666667,15.0,1,15.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,28,15.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L29,2017-06-13,65.34038346666667,-146.92035563333334,37.0,1,37.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,29,37.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T1_L30,2017-06-13,65.340392,-146.920361,8.0,1,8.0,,tp,Natali_2023,Nome Creek Unburned - Old,1,30,8.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T2_L0,2017-06-13,65.34021,-146.91988,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,0,26.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T2_L1,2017-06-13,65.34021963333333,-146.9198878,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,1,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L2,2017-06-13,65.34022926666667,-146.91989560000002,30.0,1,30.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,2,30.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L3,2017-06-13,65.3402389,-146.9199034,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,3,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L4,2017-06-13,65.34024853333334,-146.9199112,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,4,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L5,2017-06-13,65.34025816666667,-146.919919,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,5,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L6,2017-06-13,65.34026779999999,-146.9199268,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,6,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L7,2017-06-13,65.34027743333333,-146.9199346,33.0,1,33.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,7,33.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L8,2017-06-13,65.34028706666666,-146.9199424,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,8,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L9,2017-06-13,65.3402967,-146.91995020000002,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,9,28.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L10,2017-06-13,65.34030633333333,-146.919958,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,10,26.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L11,2017-06-13,65.34031596666667,-146.9199658,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,11,28.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L12,2017-06-13,65.3403256,-146.91997360000002,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,12,28.0,Tussock,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L13,2017-06-13,65.34033523333333,-146.9199814,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,13,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L14,2017-06-13,65.34034486666667,-146.9199892,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,14,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L15,2017-06-13,65.34035449999999,-146.91999700000002,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,15,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L16,2017-06-13,65.34036413333332,-146.92000480000002,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,16,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L17,2017-06-13,65.34037376666666,-146.9200126,27.0,1,27.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,17,27.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L18,2017-06-13,65.3403834,-146.9200204,18.0,1,18.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,18,18.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L19,2017-06-13,65.34039303333333,-146.92002820000002,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,19,26.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L20,2017-06-13,65.34040266666666,-146.920036,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,20,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L21,2017-06-13,65.3404123,-146.9200438,15.0,1,15.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,21,15.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L22,2017-06-13,65.34042193333333,-146.92005160000002,26.0,1,26.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,22,26.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L23,2017-06-13,65.34043156666667,-146.9200594,0.0,1,0.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,23,0.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L24,2017-06-13,65.3404412,-146.9200672,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,24,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L25,2017-06-13,65.34045083333334,-146.920075,19.0,1,19.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,25,19.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L26,2017-06-13,65.34046046666666,-146.92008280000002,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,26,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L27,2017-06-13,65.34047009999999,-146.9200906,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,27,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L28,2017-06-13,65.34047973333332,-146.9200984,34.0,1,34.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,28,34.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L29,2017-06-13,65.34048936666666,-146.92010620000002,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,29,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T2_L30,2017-06-13,65.340499,-146.920114,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,2,30,28.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T3_L0,2017-06-13,65.340303,-146.919401,29.0,1,29.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,0,29.0,,source_endpoint,False,False,False
Natali_2023_NCU_OLD_T3_L1,2017-06-13,65.34031113333334,-146.91940929999998,30.0,1,30.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,1,30.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L2,2017-06-13,65.34031926666667,-146.9194176,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,2,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L3,2017-06-13,65.3403274,-146.9194259,35.0,1,35.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,3,35.0,Tussock,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L4,2017-06-13,65.34033553333335,-146.91943419999998,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,4,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L5,2017-06-13,65.34034366666667,-146.9194425,11.0,1,11.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,5,11.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L6,2017-06-13,65.34035180000001,-146.9194508,30.0,1,30.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,6,30.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L7,2017-06-13,65.34035993333333,-146.91945909999998,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,7,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L8,2017-06-13,65.34036806666667,-146.9194674,25.0,1,25.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,8,25.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L9,2017-06-13,65.34037620000001,-146.9194757,33.0,1,33.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,9,33.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L10,2017-06-13,65.34038433333333,-146.91948399999998,14.0,1,14.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,10,14.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L11,2017-06-13,65.34039246666667,-146.9194923,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,11,22.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L12,2017-06-13,65.34040060000001,-146.9195006,23.0,1,23.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,12,23.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L13,2017-06-13,65.34040873333333,-146.91950889999998,23.0,1,23.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,13,23.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L14,2017-06-13,65.34041686666667,-146.9195172,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,14,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L15,2017-06-13,65.34042500000001,-146.9195255,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,15,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L16,2017-06-13,65.34043313333333,-146.91953379999998,24.0,1,24.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,16,24.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L17,2017-06-13,65.34044126666667,-146.9195421,20.0,1,20.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,17,20.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L18,2017-06-13,65.3404494,-146.9195504,23.0,1,23.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,18,23.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L19,2017-06-13,65.34045753333334,-146.91955869999998,16.0,1,16.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,19,16.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L20,2017-06-13,65.34046566666667,-146.919567,21.0,1,21.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,20,21.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L21,2017-06-13,65.3404738,-146.9195753,28.0,1,28.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,21,28.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L22,2017-06-13,65.34048193333334,-146.91958359999998,33.0,1,33.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,22,33.0,,interpolated_transect,True,False,False
Natali_2023_NCU_OLD_T3_L23,2017-06-13,65.34049006666667,-146.9195919,22.0,1,22.0,,tp,Natali_2023,Nome Creek Unburned - Old,3,23,22.0,,interpolated_transect,True,False,False
