site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,source
GPRT22,2011-08-18,67.12444244915679,-50.17956616716563,117.64009749999998,1,117.64009749999998,,gp,3,5.0,True,Petrone_etal_2016
GPRT22,2011-08-18,67.12448442221556,-50.17952908702276,130.0532883333333,1,130.0532883333333,,gp,3,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12606540942359,-50.181735244222544,94.10070202,1,94.10070202,,gp,5,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12605106148231,-50.181894028947454,65.1336223,1,65.1336223,,gp,2,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12603980209046,-50.181972721672885,58.76682175833333,1,58.76682175833333,,gp,6,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12602521433848,-50.18208469607817,51.30318555,1,51.30318555,,gp,5,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12601508908874,-50.18219804117854,61.78659308333334,1,61.78659308333334,,gp,6,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12602202191415,-50.18232568820023,62.470427691666664,1,62.470427691666664,,gp,6,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12602532527093,-50.18243070978767,74.1219006,1,74.1219006,,gp,4,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12602026597483,-50.182537743122225,83.77597693749999,1,83.77597693749999,,gp,4,5.0,True,Petrone_etal_2016
GPRT30,2011-08-18,67.12601684315489,-50.182657805131555,75.7863968,1,75.7863968,,gp,4,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12611917951591,-50.1828903223246,62.1485032875,1,62.1485032875,,gp,4,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12615140919237,-50.18283361211108,70.05760299999999,1,70.05760299999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT33,2011-08-18,67.12616944044501,-50.18276337498504,68.68210723749999,1,68.68210723749999,,gp,4,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12617382129599,-50.18265521119096,70.05760299999999,1,70.05760299999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.126159052308,-50.18257397780074,70.74535125,1,70.74535125,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12613722627817,-50.18251615386723,67.30661295,1,67.30661295,,gp,1,5.0,False,Petrone_etal_2016
GPRT33,2011-08-18,67.1261245064061,-50.18248476687348,64.55561995,1,64.55561995,,gp,1,5.0,False,Petrone_etal_2016
GPRT33,2011-08-18,67.12604961118383,-50.1823994558125,78.31057609999999,1,78.31057609999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT33,2011-08-18,67.12602741770012,-50.18232827251787,65.01411878333333,1,65.01411878333333,,gp,3,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12600617094452,-50.182237575423756,67.30661147499998,1,67.30661147499998,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12599686713463,-50.18217252751735,71.4330995,1,71.4330995,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12597929514986,-50.18209872909935,56.93078775,1,56.93078775,,gp,3,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12595332342366,-50.18199047784319,55.53197999999999,1,55.53197999999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12595752964387,-50.18193592472513,55.53197999999999,1,55.53197999999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT33,2011-08-18,67.12596459385902,-50.18185552966367,46.78942125,1,46.78942125,,gp,3,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12596442783331,-50.18175009489087,52.6469349375,1,52.6469349375,,gp,4,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12597070688653,-50.18161858155813,115.32321625,1,115.32321625,,gp,2,5.0,True,Petrone_etal_2016
GPRT33,2011-08-18,67.12597237528423,-50.18150643703947,125.81428416666667,1,125.81428416666667,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12595752495498,-50.181759781084,68.12126099999999,1,68.12126099999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12595498167005,-50.18178868643027,54.4828725,1,54.4828725,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12594788936104,-50.18184898574772,47.925954562499996,1,47.925954562499996,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.1259393756709,-50.181952907902826,54.13316925,1,54.13316925,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12592405027357,-50.18209019091785,49.23733815,1,49.23733815,,gp,5,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12591482909606,-50.18218152547838,43.99180424999999,1,43.99180424999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.1259070480125,-50.18223873537596,49.761891,1,49.761891,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.1258972035443,-50.1823310015581,47.139124499999994,1,47.139124499999994,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.125891764284,-50.1824660402938,56.58108675,1,56.58108675,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12585682312906,-50.18294269954203,70.05760299999999,1,70.05760299999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12584938502864,-50.183023183382524,66.96273808749999,1,66.96273808749999,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12583984947774,-50.18313209607965,68.22360864999999,1,68.22360864999999,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12583221179437,-50.18321742817005,69.36985622499999,1,69.36985622499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12582627841073,-50.18328518061816,67.30661295,1,67.30661295,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12582403798075,-50.18337340448321,61.34613106666666,1,61.34613106666666,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.1258128750309,-50.1834711131546,63.86787317499999,1,63.86787317499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12580451314489,-50.18359032236821,68.22360864999999,1,68.22360864999999,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12580359367081,-50.183703017041644,71.4330995,1,71.4330995,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12579267664847,-50.18381964174286,69.0259821,1,69.0259821,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12578898153255,-50.18388656913219,75.55958605,1,75.55958605,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12578423867951,-50.18395328206787,80.14457143333333,1,80.14457143333333,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12577210771113,-50.184051810665075,71.08922537499998,1,71.08922537499998,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12575766094626,-50.184165326330685,73.15246864999999,1,73.15246864999999,,gp,4,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12573071634327,-50.18442272447327,57.678143349999985,1,57.678143349999985,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12572275585133,-50.18450353242965,52.63465913333332,1,52.63465913333332,,gp,3,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12571065045721,-50.18462179106109,45.298682225,1,45.298682225,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12570429917564,-50.18469566652696,46.67417725,1,46.67417725,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12570177652682,-50.18472872049077,57.678143349999985,1,57.678143349999985,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12570420663849,-50.18494132299159,52.86390854999999,1,52.86390854999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.12569727683268,-50.184989741821894,36.3579594,1,36.3579594,,gp,2,5.0,True,Petrone_etal_2016
GPRT34,2011-08-18,67.1256970969812,-50.18504242903708,37.04570765,1,37.04570765,,gp,1,5.0,False,Petrone_etal_2016
GPRT34,2011-08-18,67.12569573092689,-50.18518503308602,63.63862424999999,1,63.63862424999999,,gp,3,5.0,True,Petrone_etal_2016
GPRT38,2011-08-18,67.12628790462348,-50.181808437750206,138.488135,1,138.488135,,gp,2,5.0,True,Petrone_etal_2016
GPRT38,2011-08-18,67.12633563414597,-50.1818442894064,144.35492499999998,1,144.35492499999998,,gp,3,5.0,True,Petrone_etal_2016
GPRT38,2011-08-18,67.1263878141297,-50.18187330450877,140.18047875000002,1,140.18047875000002,,gp,2,5.0,True,Petrone_etal_2016
GPRT38,2011-08-18,67.12641040693688,-50.18190562575666,129.68795,1,129.68795,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.12556985280696,-50.18419137103132,77.14711675,1,77.14711675,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.12555257854609,-50.18414641970054,77.5465084,1,77.5465084,,gp,2,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12553078838987,-50.18409551112072,75.94893737499999,1,75.94893737499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12550155756826,-50.18403684194257,69.2975998875,1,69.2975998875,,gp,4,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12547461027278,-50.18398616512202,53.35782974999999,1,53.35782974999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.12544684321692,-50.18393599639447,53.357829,1,53.357829,,gp,3,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12542483131672,-50.1839002351159,47.874635999999995,1,47.874635999999995,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.12540355606401,-50.18386233570582,49.093124062499996,1,49.093124062499996,,gp,4,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.1253684520829,-50.18379545017713,44.066864249999995,1,44.066864249999995,,gp,4,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12534921993932,-50.18376238117277,43.30531124999999,1,43.30531124999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12531797647584,-50.18370487583625,41.98528275,1,41.98528275,,gp,3,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12529532809924,-50.18366160518531,45.43766325,1,45.43766325,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.12527309285014,-50.18361140425044,50.616232874999994,1,50.616232874999994,,gp,4,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12524726394413,-50.18356017190767,42.3914445,1,42.3914445,,gp,1,5.0,False,Petrone_etal_2016
GPRT41,2011-08-18,67.1252203830927,-50.183507899306484,55.99788375,1,55.99788375,,gp,3,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12519514288695,-50.183454841360984,66.761186625,1,66.761186625,,gp,2,5.0,True,Petrone_etal_2016
GPRT41,2011-08-18,67.12517928567867,-50.18342390679759,65.54270025,1,65.54270025,,gp,1,5.0,False,Petrone_etal_2016
GPRT42,2011-08-18,67.12524111793529,-50.18341075375669,53.35782974999999,1,53.35782974999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT42,2011-08-18,67.1252708158645,-50.18342911752167,58.536398250000005,1,58.536398250000005,,gp,2,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12531762748024,-50.18346096724799,53.15474700000001,1,53.15474700000001,,gp,3,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12535810869477,-50.18348288655898,41.477579999999996,1,41.477579999999996,,gp,2,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12540351659285,-50.18350337167681,48.940813125,1,48.940813125,,gp,4,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12544712001076,-50.18352184280978,44.828419499999995,1,44.828419499999995,,gp,2,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.1254947276578,-50.18353391561015,55.10095553333334,1,55.10095553333334,,gp,3,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12551988866642,-50.18354221173401,61.97018095,1,61.97018095,,gp,1,5.0,False,Petrone_etal_2016
GPRT42,2011-08-18,67.12555361809493,-50.18355951762914,57.97625264999999,1,57.97625264999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12558488211666,-50.18357713731362,66.56320188749999,1,66.56320188749999,,gp,4,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12562873233101,-50.18360001929222,75.01702008333332,1,75.01702008333332,,gp,3,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12567007278143,-50.18361453246618,60.37261041666667,1,60.37261041666667,,gp,3,5.0,True,Petrone_etal_2016
GPRT42,2011-08-18,67.12570603552129,-50.18362999564543,65.16532595,1,65.16532595,,gp,2,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12569017376241,-50.18356889657573,63.56775345,1,63.56775345,,gp,3,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12566148726151,-50.18351437841221,64.89906288333333,1,64.89906288333333,,gp,3,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12563159559699,-50.18345809505949,65.56472054999999,1,65.56472054999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12561165622743,-50.183418306203635,69.0365524,1,69.0365524,,gp,2,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12558116546316,-50.183350123827324,40.44186585,1,40.44186585,,gp,5,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12553122450491,-50.183244265261976,42.5945265,1,42.5945265,,gp,3,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12550827309688,-50.18320023639124,36.908253,1,36.908253,,gp,1,5.0,False,Petrone_etal_2016
GPRT43,2011-08-18,67.1254862084025,-50.18315417957795,47.671555500000004,1,47.671555500000004,,gp,3,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12545756378788,-50.18310788388548,42.6960675,1,42.6960675,,gp,2,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12543540142681,-50.18307197472842,46.9607715,1,46.9607715,,gp,2,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12540247648288,-50.1830114967784,49.61533275,1,49.61533275,,gp,7,5.0,True,Petrone_etal_2016
GPRT43,2011-08-18,67.12536316571972,-50.18295114677519,53.967071999999995,1,53.967071999999995,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12537243133883,-50.18295029594219,63.714968999999996,1,63.714968999999996,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.12539001062719,-50.1829671087887,52.748585999999996,1,52.748585999999996,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.125413872611,-50.18298451643484,49.3977465,1,49.3977465,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12544748226786,-50.18300762769391,55.79480325,1,55.79480325,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12549071367364,-50.183041057871286,49.499286000000005,1,49.499286000000005,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12552463506782,-50.18306665638249,49.702367249999995,1,49.702367249999995,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12555299999971,-50.183087485726745,51.834720374999996,1,51.834720374999996,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12559036181226,-50.18311339089291,52.95166575,1,52.95166575,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12562820999068,-50.18314669579676,49.296204749999994,1,49.296204749999994,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12566516358017,-50.183180492100725,47.67155625,1,47.67155625,,gp,3,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12569395124275,-50.18319627370295,50.92085475,1,50.92085475,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.12571780318655,-50.18321172243735,49.195519825,1,49.195519825,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12576504623009,-50.18324021474143,57.97625264999999,1,57.97625264999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.1258091918039,-50.18327699635638,70.75682675,1,70.75682675,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.12583620835427,-50.18329729531969,67.5616847,1,67.5616847,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.12585241097945,-50.18330804553324,67.5616847,1,67.5616847,,gp,1,5.0,False,Petrone_etal_2016
GPRT44,2011-08-18,67.12589514044922,-50.183331041963484,66.363505325,1,66.363505325,,gp,2,5.0,True,Petrone_etal_2016
GPRT44,2011-08-18,67.12594065261328,-50.183371927792486,79.94286714999998,1,79.94286714999998,,gp,2,5.0,True,Petrone_etal_2016
GPRT46,2011-08-18,67.1258161166935,-50.18278902706185,57.013288875,1,57.013288875,,gp,2,5.0,True,Petrone_etal_2016
GPRT46,2011-08-18,67.12583898391873,-50.18278733249055,50.920854750000004,1,50.920854750000004,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12640884241443,-50.18282722294717,74.75075799999999,1,74.75075799999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT49,2011-08-18,67.12638806135223,-50.18279829803146,67.5616847,1,67.5616847,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.1263433216143,-50.18273306252798,69.15925572500001,1,69.15925572500001,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12630088078679,-50.18267881638147,68.36046947499999,1,68.36046947499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12626025857736,-50.18262935069929,70.75682822499999,1,70.75682822499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12621335129651,-50.18257882945454,68.36047094999999,1,68.36047094999999,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12616696321845,-50.18254212426059,68.36047094999999,1,68.36047094999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT49,2011-08-18,67.12612055272618,-50.18250103940498,54.78110912499999,1,54.78110912499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12609665885299,-50.18247740779061,49.189606850000004,1,49.189606850000004,,gp,1,5.0,False,Petrone_etal_2016
GPRT49,2011-08-18,67.12606195630877,-50.182445265061055,75.15015112499998,1,75.15015112499998,,gp,2,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12602278243024,-50.18241588647351,75.01702008333332,1,75.01702008333332,,gp,3,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12600198497948,-50.18238377356877,89.1289046,1,89.1289046,,gp,1,5.0,False,Petrone_etal_2016
GPRT49,2011-08-18,67.12598410851761,-50.18233811297478,77.41337785,1,77.41337785,,gp,3,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12593958118539,-50.18228520689195,55.794803249999994,1,55.794803249999994,,gp,3,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12591521954502,-50.182257825752,43.00068825,1,43.00068825,,gp,1,5.0,False,Petrone_etal_2016
GPRT49,2011-08-18,67.12589087166062,-50.18223313401294,52.34242275,1,52.34242275,,gp,3,5.0,True,Petrone_etal_2016
GPRT49,2011-08-18,67.12586377318952,-50.1821968538878,56.40404624999999,1,56.40404624999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT50,2011-08-18,67.12584109019411,-50.18214689878826,46.656150749999995,1,46.656150749999995,,gp,1,5.0,False,Petrone_etal_2016
GPRT50,2011-08-18,67.12585774608405,-50.18215855513007,56.70866812499999,1,56.70866812499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT50,2011-08-18,67.12589060683588,-50.182181383575475,55.591721625,1,55.591721625,,gp,6,5.0,True,Petrone_etal_2016
GPRT50,2011-08-18,67.12593819904751,-50.182190418840364,54.576316125,1,54.576316125,,gp,4,5.0,True,Petrone_etal_2016
GPRT50,2011-08-18,67.12598993561967,-50.18217662360924,62.569271375,1,62.569271375,,gp,4,5.0,True,Petrone_etal_2016
GPRT50,2011-08-18,67.12602377619956,-50.182189324600564,67.40192685999999,1,67.40192685999999,,gp,5,5.0,True,Petrone_etal_2016
GPRT50,2011-08-18,67.12605032169175,-50.18218766650442,71.555613,1,71.555613,,gp,2,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.1260143736806,-50.18211667936481,47.0623125,1,47.0623125,,gp,3,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.12598917165202,-50.182071170522036,49.3977459375,1,49.3977459375,,gp,4,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.12596377508915,-50.18201686883778,50.006989125000004,1,50.006989125000004,,gp,2,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.12593849053104,-50.181955243384856,49.29620549999999,1,49.29620549999999,,gp,3,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.12591879902763,-50.18190553303039,43.00068937499999,1,43.00068937499999,,gp,2,5.0,True,Petrone_etal_2016
GPRT51,2011-08-18,67.12589718223497,-50.18185358233476,46.290603149999995,1,46.290603149999995,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12599868362179,-50.18156357008925,132.3957,1,132.3957,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.12598114916514,-50.1816431282772,115.21569475,1,115.21569475,,gp,2,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12595756980491,-50.18176854064642,63.10572525,1,63.10572525,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.12595144820568,-50.18179941143654,40.5637155,1,40.5637155,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.12594012021769,-50.18186469561117,43.00068825,1,43.00068825,,gp,2,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12592176920954,-50.18196001633904,45.285352312499995,1,45.285352312499995,,gp,4,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12589401270895,-50.18211066509351,45.559512,1,45.559512,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12587931973276,-50.182196251556014,49.296204749999994,1,49.296204749999994,,gp,3,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12586673177458,-50.18224908960661,55.18555875,1,55.18555875,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.12584915251041,-50.18231995649221,52.8704343,1,52.8704343,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12582723405971,-50.18241942023096,47.874635999999995,1,47.874635999999995,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.1258139934288,-50.18246159779562,45.43766325,1,45.43766325,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.1257286586725,-50.182790712965755,42.086822624999996,1,42.086822624999996,,gp,2,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12568864591024,-50.18294814819088,41.782201875,1,41.782201875,,gp,2,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12566340406993,-50.183041029184814,42.492985499999996,1,42.492985499999996,,gp,6,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12563732161041,-50.18313911810718,43.48808325,1,43.48808325,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12561695528315,-50.18322642386367,51.530097937499995,1,51.530097937499995,,gp,4,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12560248742685,-50.183291812445475,54.880938,1,54.880938,,gp,2,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12559255822451,-50.18336761468007,47.87463599999999,1,47.87463599999999,,gp,3,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12557339997164,-50.18348069333017,58.13600931,1,58.13600931,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.1255621072187,-50.18355300630198,59.573825150000005,1,59.573825150000005,,gp,1,5.0,False,Petrone_etal_2016
GPRT54,2011-08-18,67.12555039394647,-50.18361325252114,61.970182720000004,1,61.970182720000004,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12553104639758,-50.18372443127647,54.621350989999996,1,54.621350989999996,,gp,5,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12550947695884,-50.18383092393027,66.163808025,1,66.163808025,,gp,4,5.0,True,Petrone_etal_2016
GPRT54,2011-08-18,67.12549391211012,-50.18390113277769,74.75075799999999,1,74.75075799999999,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12493522596024,-50.181572798357095,132.63351625,1,132.63351625,,gp,2,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12489157686643,-50.18154545669025,133.896605,1,133.896605,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.1248564711165,-50.18152220647163,131.3704275,1,131.3704275,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12481403164584,-50.18146831152721,133.896605,1,133.896605,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.1247569825452,-50.18136442204518,130.1073375,1,130.1073375,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12473518914246,-50.18131305663969,130.1073375,1,130.1073375,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12467754670264,-50.18121011012525,132.21248666666668,1,132.21248666666668,,gp,3,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12463502458593,-50.181081753798225,131.37042666666665,1,131.37042666666665,,gp,3,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.1246125090966,-50.1810062064312,130.1073375,1,130.1073375,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.1245987986588,-50.18095664292294,128.8442475,1,128.8442475,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12457506591969,-50.18087698726151,130.5283675,1,130.5283675,,gp,3,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12454148692085,-50.18074325736526,129.2652775,1,129.2652775,,gp,3,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12451645770732,-50.1806440499873,130.1073375,1,130.1073375,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12450629117951,-50.18058583685116,131.3704275,1,131.3704275,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12449308321777,-50.18051765982391,133.89660583333333,1,133.89660583333333,,gp,3,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12447583993699,-50.18042064826474,137.05433,1,137.05433,,gp,2,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12446306977944,-50.180292093382356,140.84359999999998,1,140.84359999999998,,gp,2,5.0,True,Petrone_etal_2016
GPRT56,2011-08-18,67.12445398543184,-50.18018254859965,141.475145,1,141.475145,,gp,1,5.0,False,Petrone_etal_2016
GPRT56,2011-08-18,67.12444993764903,-50.18009300552163,138.94896500000002,1,138.94896500000002,,gp,1,5.0,False,Petrone_etal_2016
GPRT57,2011-08-18,67.12456281018869,-50.18076120924286,128.8442475,1,128.8442475,,gp,1,5.0,False,Petrone_etal_2016
