site_id,lat,lon,date,pf_observed,pf_depth,thaw_depth,obs_limit,method,source,candidate_type,absence_latitude_threshold_abs_ge,pedon_key,site_key,pedlabsampnum,upedonid,usiteid,country_key,state_key,county_key,mlra_key,ssa_key,frozen_horizons,all_horizons,n_frozen_layers,n_layers,corr_classification_name,corr_taxorder,corr_taxsuborder,corr_taxgrtgroup,corr_taxsubgrp,samp_classification_name,samp_taxorder,samp_taxsuborder,samp_taxgrtgroup,samp_taxsubgrp,SSL_classification_name,SSL_taxorder,SSL_taxsuborder,SSL_taxgrtgroup,SSL_taxsubgrp
85AK280004,56.9013901,-133.7611084,1985-04-01,0,,,152.0,pit,NCSS_Lab_Data_Mart,absence,55.0,12839,12839,86P0167,85AK280004,S1985AK280004,244,3946,4285.0,7795.0,,,Oa|2C,0,2,"Loamy, mixed, euic Terric Cryosaprists",histosols,saprists,cryosaprists,terric cryosaprists,"Loamy-skeletal, mixed, euic Terric Cryosaprist",histosols,saprists,cryosaprists,terric cryosaprists,"Loamy, mixed, euic Terric Cryosaprist",histosols,saprists,cryosaprists,terric cryosaprists
85AK290001,64.6166687,-150.1999969,1985-08-01,0,,,205.0,pit,NCSS_Lab_Data_Mart,absence,55.0,12564,12564,85P0881,85AK290001,S1985AK290001,244,3946,4286.0,7801.0,,,E|Bw1|Oe|Bw2|BC|C1|C2|C3|C4,0,9,"Coarse-silty, mixed, superactive Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
85AK290002,65.6666641,-150.5,1985-08-01,0,,,175.0,pit,NCSS_Lab_Data_Mart,absence,55.0,12565,12565,85P0882,85AK290002,S1985AK290002,244,3946,4286.0,7801.0,,,Bw|Bw|Oe|Eb|Bwb1|Bwb2|2BC|2C1|2C2|2C3,0,10,"Sandy, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Sandy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Sandy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
85AK290003,65.7333298,-151.5,1985-08-01,0,,,175.0,pit,NCSS_Lab_Data_Mart,absence,55.0,12566,12566,85P0883,85AK290003,S1985AK290003,244,3946,4286.0,7801.0,,,A|Bw|Bw|Oe|Oi|Eb|Bwb1|Bwb2|BCb|CB|2C1|2C2,0,12,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
87AK122004,59.7166672,-151.5166626,1987-09-01,0,,,110.0,pit,NCSS_Lab_Data_Mart,absence,55.0,14456,14456,87P0783,87AK122004,S1987AK122004,244,3946,4271.0,,11248.0,,Oe|Bs|Ab|Bhsb|BC|C|2C1|2C2,0,8,"Medial over loamy, glassy Typic Fulvicryands",andisols,cryands,fulvicryands,typic fulvicryands,"Medial over loamy, mixed Typic Cryohumod",spodosols,humods,cryohumods,typic cryohumods,,,,,
87AK220009,57.0499992,-135.3000031,1987-09-01,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,14461,14461,87P0788,87AK220009,S1987AK220009,244,3946,4280.0,7795.0,,,Oi|Oe|E|Bh|Bhs|Bs|Bsm|2C1|2C2|2C3|2C4,0,11,"Medial, amorphic, shallow Placic Cryaquod",spodosols,aquods,cryaquods,placic cryaquods,Medial Placic Haplaquods,spodosols,aquods,haplaquods,placic haplaquods,Medial Andic Cryaquod,spodosols,aquods,cryaquods,andic cryaquods
87AK220010,57.0,-135.0,1987-09-01,0,,,120.0,pit,NCSS_Lab_Data_Mart,absence,55.0,14462,14462,87P0789,87AK220010,S1987AK220010,244,3946,4280.0,7795.0,,,Oi|Oe|Bh|Bhs|Bs1|Bs2|B1|B2|Bsm|C,0,10,"Medial, amorphic Typic Cryaquands",andisols,aquands,cryaquands,typic cryaquands,Medial Humic Cryorthod,spodosols,orthods,cryorthods,humic cryorthods,"Medial, shallow Andic Cryaquod",spodosols,aquods,cryaquods,andic cryaquods
89AK170001,61.5916672,-149.0888824,1989-06-01,0,,,160.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16122,16122,89P0640,89AK170001,S1989AK170001,244,3946,4275.0,7797.0,,,A|Oe|AC|C/Bw|Bw/C1|Bw/C2|Bw/C3|2C,0,8,"Coarse-loamy, mixed, superactive, nonacid Typic Cryorthents",entisols,orthents,cryorthents,typic cryorthents,"Coarse-silty, mixed, nonacid Typic Cryorthent",entisols,orthents,cryorthents,typic cryorthents,"Coarse-loamy, mixed, nonacid Typic Cryorthent",entisols,orthents,cryorthents,typic cryorthents
89AK170002,61.6166649,-149.2166595,1989-06-01,0,,,130.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16123,16123,89P0641,89AK170002,S1989AK170002,244,3946,4275.0,7797.0,,,A|AC|Oe|C/Bw|Bw/C|Bwb|Bsb|2BCc|2C,0,9,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
89AK170003,61.6172218,-149.3680573,1989-06-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16124,16124,89P0642,89AK170003,S1989AK170003,244,3946,4275.0,7797.0,,,A|AE|Oe|Bw|2BC|2C1|2C2|2C3,0,8,"Medial over sandy or sandy-skeletal, mixed Andic Cryochrept",inceptisols,ochrepts,cryochrepts,andic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Medial over sandy or sandy-skeletal, mixed Andic Cryochrept",inceptisols,ochrepts,cryochrepts,andic cryochrepts
89AK170004,61.6333351,-149.5,1989-06-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16125,16125,89P0643,89AK170004,S1989AK170004,244,3946,4275.0,7797.0,,,E|Oe|Bs1|Bs2|2BC|2C,0,6,"Sandy-skeletal, mixed Andic Cryorthods",spodosols,orthods,cryorthods,andic cryorthods,"Sandy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,"Sandy-skeletal, mixed Andic Cryorthod",spodosols,orthods,cryorthods,andic cryorthods
89AK170005,61.4166679,-150.0833282,1989-06-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16126,16126,89P0644,89AK170005,S1989AK170005,244,3946,4275.0,7797.0,,,E/A|Bs1|Oe|Bs2|Bs3|BC|2BCc|2BC,0,8,"Coarse-loamy over sandy or sandy-skeletal, mixed Andic Cryorthods",spodosols,orthods,cryorthods,andic cryorthods,"Medial over sandy or sandy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,"Coarse-loamy over sandy or sandy-skeletal, mixed Andic Cryorthod",spodosols,orthods,cryorthods,andic cryorthods
89AK170006,61.3583336,-149.9666595,1989-06-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16127,16127,89P0645,89AK170006,S1989AK170006,244,3946,4275.0,7797.0,,,AE|Bs1|O|Bs2|EB|Bs/EB|Bs3|BC|2C,0,9,"Medial over loamy-skeletal, mixed, superactive Spodic Vitricryands",andisols,cryands,vitricryands,spodic vitricryands,"Medial over loamy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,,,,,
89AK170007,61.3833351,-150.0666656,1989-06-01,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16128,16128,89P0646,89AK170007,S1989AK170007,244,3946,4275.0,7797.0,,,E|Oe|Bs|2Bs|2BC1|2BC2|2C,0,7,"Sandy, mixed Typic Cryochrepts",inceptisols,ochrepts,cryochrepts,typic cryochrepts,"Sandy, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,"Sandy, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts
89AK170008,61.5333328,-149.6166687,1989-06-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16129,16129,89P0647,89AK170008,S1989AK170008,244,3946,4275.0,7797.0,,,E1|Oe|Bs1|E2|Bs2|2Bs|2BC|2C,0,8,"Loamy-skeletal, mixed, superactive Andic Cryorthods",spodosols,orthods,cryorthods,andic cryorthods,"Loamy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,"Loamy-skeletal, mixed Andic Cryorthod",spodosols,orthods,cryorthods,andic cryorthods
89AK170009,62.25,-150.0333405,1989-06-01,0,,,115.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16130,16130,89P0648,89AK170009,S1989AK170009,244,3946,4275.0,7797.0,,,A|E1|Oe|Bhs|Bs1|Bs2|E2|Bs3|2BC|2C,0,10,"Medial over loamy-skeletal, mixed, superactive Alic Haplocryands",andisols,cryands,haplocryands,alic haplocryands,"Medial over loamy-skeletal, mixed Humic Cryorthod",spodosols,orthods,cryorthods,humic cryorthods,,,,,
89AK220001,59.5999985,-139.4166718,1989-07-01,0,,,102.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16504,16504,90P0189,89AK220001,S1989AK220001,244,3946,4280.0,7795.0,,,Bs|Bw|BC|C|2C,0,5,"Sandy-skeletal, mixed Typic Haplocryod",spodosols,cryods,haplocryods,typic haplocryods,"Sandy-skeletal, mixed Typic Cryorthods",spodosols,orthods,cryorthods,typic cryorthods,,,,,
89AK220002,57.7333336,-135.4333344,1989-08-01,0,,,76.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16505,16505,90P0190,89AK220002,S1989AK220002,244,3946,4280.0,7795.0,,,E|Bh|Oa2|Bhs|Oa|Oe|BC|C|2Cm,0,9,"Coarse-loamy, mixed, superactive Typic Humicryods",spodosols,cryods,humicryods,typic humicryods,"Loamy-skeletal, mixed Aeric Cryaquod",spodosols,aquods,cryaquods,aeric cryaquods,,,,,
89AK220003,59.25,-138.7333374,1989-08-01,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16506,16506,90P0191,89AK220003,S1989AK220003,244,3946,4280.0,7795.0,,,E1/E2|Oe/Oa|Oi|Bhs|Bsm|BC|C1/C2,0,7,"Sandy, mixed, shallow Entic Cryumbrept",inceptisols,umbrepts,cryumbrepts,entic cryumbrepts,"Sandy, mixed Humic Cryorthods",spodosols,orthods,cryorthods,humic cryorthods,"Coarse-loamy, mixed, superactive, thermic Typic Calciargid",aridisols,argids,calciargids,typic calciargids
89AK220004,59.6166649,-139.4333344,1989-08-01,0,,,236.0,pit,NCSS_Lab_Data_Mart,absence,55.0,16507,16507,90P0192,89AK220004,S1989AK220004,244,3946,4280.0,7795.0,,,E|Bhs|Oa|Bs|C,0,5,Mixed Typic Cryopsamment,entisols,psamments,cryopsamments,typic cryopsamments,"Sandy-skeletal, mixed Humic Cryorthods",spodosols,orthods,cryorthods,humic cryorthods,Mixed Typic Cryopsamment,entisols,psamments,cryopsamments,typic cryopsamments
90AK110001,58.3958321,-134.5616608,1990-07-01,0,,,93.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17192,17192,90P0877,90AK110001,S1990AK110001,244,3946,4270.0,,,,E|Oa|Oe|Bhs|Oi|BC|C1|C2,0,8,,,,,,"Loamy-skeletal, mixed Typic Cryorthods",spodosols,orthods,cryorthods,typic cryorthods,,,,,
90AK110003,58.4219437,-134.5408325,1990-07-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17194,17194,90P0879,90AK110003,S1990AK110003,244,3946,4270.0,,,,A|C1|C2,0,3,,,,,,Mixed Typic Udipsamments,entisols,psamments,udipsamments,typic udipsamments,,,,,
90AK110004,58.4180565,-134.5519409,1990-07-01,0,,,95.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17195,17195,90P0880,90AK110004,S1990AK110004,244,3946,4270.0,,,,A|Oe|Oi|C1|C2,0,5,,,,,,Mixed Typic Cryopsamments,entisols,psamments,cryopsamments,typic cryopsamments,,,,,
90AK110006,58.4113884,-134.5566711,1990-07-01,0,,,90.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17197,17197,90P0882,90AK110006,S1990AK110006,244,3946,4270.0,,,,E|Bs|Oa|Oe|Oi|C1|C2,0,7,,,,,,"Sandy or sandy-skeletal, mixed Typic Cryorthents",entisols,orthents,cryorthents,typic cryorthents,,,,,
90AK110008,58.4891663,-134.5488892,1990-07-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17199,17199,90P0884,90AK110008,S1990AK110008,244,3946,4270.0,,,,E|Bs|Oa|Oe|C1|Oi|C2,0,7,,,,,,"Loamy-skeletal, mixed Typic Cryorthods",spodosols,orthods,cryorthods,typic cryorthods,,,,,
90AK110009,58.4191667,-134.6011111,1990-06-01,0,,,9.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17200,17200,90P0885,90AK110009,90AK110009,244,3946,4270.0,7733.0,,,Bs|Oa|Oe|Oi,0,4,"Fine-silty, mixed, superactive, mesic Argiaquic Argialboll",mollisols,albolls,argialbolls,argiaquic argialbolls,"Loamy-skeletal, mixed Typic Cryorthod",spodosols,orthods,cryorthods,typic cryorthods,,,,,
90AK110010,58.4191666,-134.6011047,1990-07-01,0,,,42.0,pit,NCSS_Lab_Data_Mart,absence,55.0,17201,17201,90P0886,90AK110010,S1990AK110010,244,3946,4270.0,7733.0,,,E|Bh|2Bs|Oa|Oe|Oi|2C,0,7,,,,,,Medial-skeletal Andic Cryorthods,spodosols,orthods,cryorthods,andic cryorthods,,,,,
91AK090001,64.8525009,-147.8613892,1991-07-01,0,,,225.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18389,18389,91P0968,91AK090001,S1991AK090001,244,3946,4268.0,,,,Ap1|Ap2|Bw1|Bw2|Bg1|Bg2|Bg3|Bw,0,8,"Coarse-silty, mixed, superactive, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Loamy, mixed Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Coarse-silty, mixed, nonacid Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
91AK170001,61.5794449,-149.0738831,1991-07-01,0,,,229.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18393,18393,91P0972,91AK170001,S1991AK170001,244,3946,4275.0,7797.0,,,O|A|Bw|Bg1|Bg2|Bg3|Bg4|Bg5,0,9,,,,,,"Coarse-silty, mixed Aquic Cryochrepts",inceptisols,ochrepts,cryochrepts,aquic cryochrepts,,,,,
91AK170002,61.5797234,-149.0730591,1991-07-01,0,,,189.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18394,18394,91P0973,91AK170002,S1991AK170002,244,3946,4275.0,7797.0,8182.0,,Oa|A|Bw1|Bw2|Bg1|Bg21|Bg22|Bg3,0,10,"Coarse-silty, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,"Coarse-silty, mixed Aquic Cryochrept",inceptisols,ochrepts,cryochrepts,aquic cryochrepts,,,,,
91AK170003,61.6213875,-149.0438843,1991-07-01,0,,,75.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18395,18395,91P0974,91AK170003,S1991AK170003,244,3946,4275.0,,,,Oa|A1|A2|2Cd,0,4,,,,,,"Coarse-silty, mixed, nonacid Humic Cryaquepts",inceptisols,aquepts,cryaquepts,humic cryaquepts,,,,,
91AK170004,61.4255562,-150.1380615,1991-07-01,0,,,85.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18396,18396,91P0975,91AK170004,S1991AK170004,244,3946,4275.0,,,,Oe|A|Bw|Bg|2Cg|3C,0,6,,,,,,"Coarse-silty, mixed, acid Typic Cryaquepts",inceptisols,aquepts,cryaquepts,typic cryaquepts,,,,,
91AK170005,61.4263878,-150.1394501,1991-07-01,0,,,165.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18397,18397,91P0976,91AK170005,S1991AK170005,244,3946,4275.0,,,,Oi|Oe1|Oa|Oe2|Oe3|O',0,7,,,,,,Dysic Fluventic Borosaprist,histosols,saprists,borosaprists,fluventic borosaprists,,,,,
91AK240001,64.0188904,-145.1905518,1991-07-01,0,,,175.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18381,18381,91P0960,91AK240001,S1991AK240001,244,3946,4282.0,7801.0,,,Oe|Oa|Bg1|Bg2|Bw1|Bw2|Bw3|Bg3|Bg4|Bg5|2C,0,12,"Coarse-loamy, mixed, superactive, nonacid Typic Cryaquept",inceptisols,aquepts,cryaquepts,typic cryaquepts,"Coarse-loamy, mixed, nonacid Typic Cryaquepts",inceptisols,aquepts,cryaquepts,typic cryaquepts,"Coarse-loamy, mixed, nonacid Typic Cryaquept",inceptisols,aquepts,cryaquepts,typic cryaquepts
91AK240003,64.0194473,-145.1241608,1991-07-01,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18383,18383,91P0962,91AK240003,S1991AK240003,244,3946,4282.0,7801.0,8193.0,,Oi|Oa|A|Bw/A|Bw|C|2C,0,9,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryepts",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Aquic Cryochrept",inceptisols,ochrepts,cryochrepts,aquic cryochrepts,,,,,
91AK240004,64.0180588,-145.1399994,1991-07-01,0,,,100.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18384,18384,91P0963,91AK240004,S1991AK240004,244,3946,4282.0,7801.0,8193.0,,Oi|AE|Bw1|Bw2|BC|2C,0,6,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive Typic Eutrocryepts",inceptisols,cryepts,eutrocryepts,typic eutrocryepts,"Coarse-loamy over sandy or sandy-skeletal, mixed Typic Cryochrept",inceptisols,ochrepts,cryochrepts,typic cryochrepts,,,,,
91AK240005,63.8433342,-144.8874969,1991-07-01,0,,,185.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18385,18385,91P0964,91AK240005,S1991AK240005,244,3946,4282.0,7801.0,8193.0,,Oe/C|C1|Oa/CB|C/Oab|C2|C3|C4|C5|C6|C7,0,13,"Coarse-loamy, mixed, superactive, nonacid Typic Cryofluvents",entisols,fluvents,cryofluvents,typic cryofluvents,"Coarse-loamy, mixed Aquic Cryofluvent",entisols,fluvents,cryofluvents,aquic cryofluvents,,,,,
91AK240007,63.7688904,-144.7205505,1991-07-01,0,,,140.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18387,18387,91P0966,91AK240007,S1991AK240007,244,3946,4282.0,7801.0,8193.0,,Oe|Bg1|Bg2|2BC|3C,0,5,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive Aquic Eutrocryept",inceptisols,cryepts,eutrocryepts,aquic eutrocryepts,Coarse-loamy over sandy or sandy-skeletal Aquic Cryochrepts,inceptisols,ochrepts,cryochrepts,aquic cryochrepts,,,,,
91AK240008,63.9069443,-145.1927795,1991-07-01,0,,,95.0,pit,NCSS_Lab_Data_Mart,absence,55.0,18388,18388,91P0967,91AK240008,S1991AK240008,244,3946,4282.0,7801.0,,,Op|Bw|Bg|2Bg|2C,0,5,"Coarse-silty over sandy or sandy-skeletal, mixed, superactive, nonacid Aquic Cryaquept",inceptisols,aquepts,cryaquepts,aquic cryaquepts,Coarse-silty over sandy or sandy-skeletal Aquic Cryochrepts,inceptisols,ochrepts,cryochrepts,aquic cryochrepts,"Coarse-silty over sandy or sandy-skeletal, mixed, nonacid Aquic Cryaquept",inceptisols,aquepts,cryaquepts,aquic cryaquepts
Crator Mountain 8103E,57.074975,-135.7008472,2014-01-15,0,,,76.0,pit,NCSS_Lab_Data_Mart,absence,55.0,43954,43240,10N1309,Crator Mountain 8103E,Crator Mountain SMU 8103E,244,3946,4280.0,,,,C,0,1,,,,,,"Medial-pumiceous, amorphic Andic Humicryod",spodosols,cryods,humicryods,andic humicryods,,,,,
"Forest Point, SMU8135d",57.0519167,-135.7309361,2014-01-15,0,,,53.0,pit,NCSS_Lab_Data_Mart,absence,55.0,43952,43238,10N1307,"Forest Point, SMU8135d",Forest Point SMU 8135E,244,3946,4280.0,,,,A|E|Bhs|C1|Cd,0,5,,,,,,"Medial, amorphic, ortstein Duric Cryaquod",spodosols,aquods,cryaquods,duric cryaquods,,,,,
S01AK-050-001,61.5901611,-159.4880056,2014-01-15,0,,,70.0,pit,NCSS_Lab_Data_Mart,absence,55.0,28581,28520,02N0353,S01AK-050-001,S01AK-050-001,244,3946,4264.0,11324.0,11223.0,,AE|Bs|BC,0,3,Loamy Typic Humicryod,,cryods,,typic humicryods,,,,,,,,,,
S01AK-050-002,61.5306833,-158.7873667,2014-01-15,0,,,135.0,pit,NCSS_Lab_Data_Mart,absence,55.0,28582,28521,02N0354,S01AK-050-002,S01AK-050-002,244,3946,4264.0,11332.0,11223.0,,E|Bs|Bw|C,0,4,,,,,,,,,,,,,,,
S01AK-185-001,68.4815278,-149.4956667,2001-10-25,0,,,130.0,pit,NCSS_Lab_Data_Mart,absence,55.0,30022,29920,02N0384,S01AK-185-001,S01AK-185-001,244,3946,4277.0,,,,Bg|C6|C7|Oe/Bg|Oi|C1|C2|C3|C4|C5|C8|C9,0,13,,,,,,,,,,,,,,,
S04AK050002,61.513279,-158.2677307,2005-01-26,0,,,75.0,pit,NCSS_Lab_Data_Mart,absence,55.0,32747,32605,05N0339,S04AK050002,04MM013-05,244,3946,4264.0,11324.0,11223.0,,Oe|Bw|C,0,3,,,,,,Loamy-skeletal Typic Dystrogelepts,inceptisols,gelepts,dystrogelepts,typic dystrogelepts,,,,,
S10AK150001,57.1651806,-153.24005,2014-01-15,0,,,90.0,pit,NCSS_Lab_Data_Mart,absence,55.0,50367,49653,10N1333,S10AK150001,10TD08408,244,3946,,,11375.0,,Oi|A|Bw|Bs|Cg1|Cg2,0,6,,,,,,,,,,,,,,,
S1952AK261001,61.75,-147.0833282,1952-06-01,0,,,46.0,pit,NCSS_Lab_Data_Mart,absence,55.0,611,611,40A0631,S1952AK261001,S1952AK261001,244,3946,4283.0,,,,A|E|O|2B|2C,0,5,,,,,,,,,,,,,,,
S1952AK261002,61.75,-147.0833282,1952-06-01,0,,,15.0,pit,NCSS_Lab_Data_Mart,absence,55.0,612,612,40A0632,S1952AK261002,S1952AK261002,244,3946,4283.0,,,,E|B|O2|2C|O1,0,5,,,,,,,,,,,,,,,
S1952AK261014,61.7583351,-146.5333405,1952-07-21,0,,,104.0,pit,NCSS_Lab_Data_Mart,absence,55.0,635,635,40A0655,S1952AK261014,S1952AK261014,244,3946,4283.0,,,,E|B|C|O|2C,0,5,,,,,,,,,,,,,,,
S1956AK090001,64.8844452,-147.789444,1956-06-01,0,,,66.0,pit,NCSS_Lab_Data_Mart,absence,55.0,590,590,40A0610,S1956AK090001,S1956AK090001,244,3946,4268.0,7803.0,,,A|O2|O1|E|B1|B2|C1|C2,0,8,,,,,,,,,,,,,,,
S1956AK090002,64.9097214,-147.6261139,1956-06-01,0,,,102.0,pit,NCSS_Lab_Data_Mart,absence,55.0,591,591,40A0611,S1956AK090002,S1956AK090002,244,3946,4268.0,7803.0,,,A|O2|O1|E|B1|B2|C1|C2,0,8,,,,,,,,,,,,,,,
S1956AK122001,60.0216942,-151.7034302,1956-07-26,0,,,147.0,pit,NCSS_Lab_Data_Mart,absence,55.0,615,615,40A0635,S1956AK122001,S1956AK122001,244,3946,4271.0,,11116.0,,A1|O|A2|B1|B2|C1|C2,0,7,,,,,,,,,,,,,,,
S1956AK122002,59.9444695,-151.7356415,1956-07-27,0,,,147.0,pit,NCSS_Lab_Data_Mart,absence,55.0,616,616,40A0636,S1956AK122002,S1956AK122002,244,3946,4271.0,,11116.0,,A1|O|A2|B1|B2|B3|C1|C2,0,8,,,,,,,,,,,,,,,
S1956AK122003,60.1392021,-151.5070496,1956-06-01,0,,,97.0,pit,NCSS_Lab_Data_Mart,absence,55.0,589,589,40A0609,S1956AK122003,S1956AK122003,244,3946,4271.0,,11116.0,,E|B11|O2|O1|B12|B2|C|2C,0,8,,,,,,,,,,,,,,,
S1956AK122004,60.1803131,-151.4381561,1956-06-01,0,,,135.0,pit,NCSS_Lab_Data_Mart,absence,55.0,588,588,40A0608,S1956AK122004,S1956AK122004,244,3946,4271.0,,11116.0,,E|O2|B11|O1|B12|B2|C|2C1|2C2,0,9,,,,,,,,,,,,,,,
S1956AK170002,61.5833321,-149.1111145,1956-06-01,0,,,122.0,pit,NCSS_Lab_Data_Mart,absence,55.0,586,586,40A0606,S1956AK170002,S1956AK170002,244,3946,4275.0,7797.0,,,E|O2|O1|Bg|Cg1|Cg2|2C,0,7,,,,,,,,,,,,,,,
S1956AK170003,61.5636101,-149.3102722,1956-07-20,0,,,81.0,pit,NCSS_Lab_Data_Mart,absence,55.0,607,607,40A0627,S1956AK170003,S1956AK170003,244,3946,4275.0,7797.0,,,E|Bg|O2|O1|Cg|C|2C,0,7,,,,,,,,,,,,,,,
S1956AK170004,61.6163902,-149.3102722,1956-07-23,0,,,71.0,pit,NCSS_Lab_Data_Mart,absence,55.0,608,608,40A0628,S1956AK170004,S1956AK170004,244,3946,4275.0,7797.0,,,E|O2|Bg|O1|C1|C2|2C,0,7,,,,,,,,,,,,,,,
S1956AK170005,61.5739899,-149.6554565,1956-06-01,0,,,61.0,pit,NCSS_Lab_Data_Mart,absence,55.0,597,597,40A0617,S1956AK170005,S1956AK170005,244,3946,4275.0,,,,E|O2|O1|B|B/C|2C,0,6,,,,,,,,,,,,,,,
S1956AK170006,61.5509338,-149.552948,1956-06-01,0,,,58.0,pit,NCSS_Lab_Data_Mart,absence,55.0,598,598,40A0618,S1956AK170006,S1956AK170006,244,3946,4275.0,,,,E|B1|O2|O1|B2|2C,0,6,,,,,,,,,,,,,,,
S1957AK122002,60.6492157,-151.3329163,1957-08-16,0,,,127.0,pit,NCSS_Lab_Data_Mart,absence,55.0,625,625,40A0645,S1957AK122002,S1957AK122002,244,3946,4271.0,,11116.0,,E|O2|B11|O1|B12|B2|C|2C1|2C2,0,9,,,,,,,,,,,,,,,
S1957AK122004,60.522274,-151.0842896,1957-08-17,0,,,91.0,pit,NCSS_Lab_Data_Mart,absence,55.0,605,605,40A0625,S1957AK122004,S1957AK122004,244,3946,4271.0,,11116.0,,E|B1|O2|O1|B2|C1|C2|2C,0,8,,,,,,,,,,,,,,,
S1957AK122018,60.3378181,-151.3409424,1957-06-01,0,,,102.0,pit,NCSS_Lab_Data_Mart,absence,55.0,602,602,40A0622,S1957AK122018,S1957AK122018,244,3946,4271.0,,11116.0,,A|O|C1|C2|2C,0,5,,,,,,,,,,,,,,,
S1957AK122020,60.540329,-151.0840149,1957-08-27,0,,,142.0,pit,NCSS_Lab_Data_Mart,absence,55.0,626,626,40A0646,S1957AK122020,S1957AK122020,244,3946,4271.0,,11116.0,,E|O2|B1|B2|C|2C1|O1|2C2,0,8,,,,,,,,,,,,,,,
