lon,lat,pf_depth,pf_observed,obs_limit,site_id,thaw_depth,year,month,day,date,method,source,comments
163.25,62.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,62.25,179.20097,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,62.25,179.13312,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,62.25,175.08838,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,62.25,169.00087,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,62.25,170.8675,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,62.25,169.37263,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,62.25,162.1689,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,62.25,167.6108,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,62.25,169.39319,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,62.25,170.93315,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,62.25,169.96593,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,62.25,174.7431,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,62.25,176.1587,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,62.25,174.47975,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,62.25,177.10464,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,62.25,177.63724,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,62.25,167.77913,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,62.25,173.77286,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,62.25,174.25595,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,62.25,176.07095,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,62.25,173.867,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,62.25,163.69055,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,62.25,173.03442,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,62.25,176.86188,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,62.25,173.65169,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,62.25,163.31737,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,62.25,172.50241,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,62.25,174.47498,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,62.25,175.45213,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,62.25,171.68478,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,62.25,164.7994,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,62.25,170.93646,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,62.25,168.74309,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,62.25,166.58153,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,62.25,169.4134,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,62.25,172.36172,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,62.25,172.96808,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,62.25,170.43544,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,62.25,171.2229,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,62.25,178.81941,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,62.25,192.47078,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,62.25,170.9636,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,62.25,145.33826,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,62.25,145.3334,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,62.25,145.33063,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,62.25,146.55869,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,62.25,166.49301,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,62.25,171.46817,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,62.25,171.56232,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,62.25,176.21321,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,62.25,174.60359,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,62.25,163.4619,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,62.25,155.50627,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,62.25,153.83058,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,62.25,156.89088,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,62.25,130.24825,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,62.25,118.13444,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,62.25,119.665436,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,62.25,121.42253,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,62.25,123.19476,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,62.25,120.988785,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,62.25,149.7717,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,62.25,73.924484,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,62.25,85.74381,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,62.25,73.90002,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,62.25,77.10095,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,62.25,108.25461,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,62.25,92.47186,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,62.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,61.75,167.33919,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,61.75,178.04582,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,61.75,178.56306,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,61.75,173.7599,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,61.75,169.50914,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,61.75,154.87076,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,61.75,164.75645,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,61.75,170.99043,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,61.75,178.49509,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,61.75,186.40466,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,61.75,201.04501,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,61.75,220.76225,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,61.75,212.45341,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,61.75,205.39304,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,61.75,181.57164,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,61.75,175.39954,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,61.75,174.76521,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,61.75,173.47342,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,61.75,171.73773,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,61.75,168.39104,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,61.75,171.91254,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,61.75,171.95396,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,61.75,168.99722,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,61.75,171.91075,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,61.75,169.75989,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,61.75,165.16805,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,61.75,175.66013,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,61.75,175.68681,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,61.75,173.3873,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,61.75,174.53201,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,61.75,175.04485,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,61.75,171.41862,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,61.75,175.37987,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,61.75,174.80205,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,61.75,176.32399,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,61.75,176.65886,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,61.75,177.4441,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,61.75,174.98357,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,61.75,165.53818,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,61.75,166.93448,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,61.75,157.69202,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,61.75,162.69899,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,61.75,164.73833,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,61.75,162.75774,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,61.75,169.45537,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,61.75,179.0971,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,61.75,171.07881,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,61.75,176.32083,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,61.75,176.59029,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,61.75,174.21082,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,61.75,170.2584,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,61.75,171.77608,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,61.75,167.363,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,61.75,159.18468,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,61.75,142.27852,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,61.75,123.1155,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,61.75,122.4936,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,61.75,116.97646,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,61.75,113.91625,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,61.75,86.36509,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,61.75,73.93152,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
143.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
144.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
145.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
146.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
147.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
148.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
149.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
150.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
151.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
152.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
153.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
154.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
155.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
156.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
157.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
158.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
159.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
160.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
161.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
162.75,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
163.25,61.75,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
105.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
106.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
107.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
108.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
109.75,61.25,165.63333,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.25,61.25,172.41173,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
110.75,61.25,171.45966,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.25,61.25,175.28757,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
111.75,61.25,176.16939,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.25,61.25,191.51994,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
112.75,61.25,219.3278,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.25,61.25,241.14304,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
113.75,61.25,225.56462,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.25,61.25,212.38156,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
114.75,61.25,206.28833,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.25,61.25,190.03604,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
115.75,61.25,198.29591,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.25,61.25,208.87706,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
116.75,61.25,221.08472,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.25,61.25,197.54189,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
117.75,61.25,220.20557,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.25,61.25,212.72337,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
118.75,61.25,197.19223,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.25,61.25,193.95776,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
119.75,61.25,251.23875,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.25,61.25,217.50764,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
120.75,61.25,192.24907,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.25,61.25,188.83638,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
121.75,61.25,182.64096,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.25,61.25,180.0834,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
122.75,61.25,177.82446,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.25,61.25,174.16815,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
123.75,61.25,174.81073,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.25,61.25,171.4368,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
124.75,61.25,175.95056,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.25,61.25,177.58623,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
125.75,61.25,173.46654,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.25,61.25,176.12967,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
126.75,61.25,179.85364,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.25,61.25,176.76448,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
127.75,61.25,176.16713,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.25,61.25,175.42406,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
128.75,61.25,173.57158,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.25,61.25,173.46819,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
129.75,61.25,178.36475,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.25,61.25,180.84723,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
130.75,61.25,177.46814,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.25,61.25,177.21446,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
131.75,61.25,177.61879,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.25,61.25,176.06755,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
132.75,61.25,176.39357,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.25,61.25,178.33134,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
133.75,61.25,173.29453,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.25,61.25,171.84541,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
134.75,61.25,165.56917,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.25,61.25,152.9804,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
135.75,61.25,160.14221,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.25,61.25,162.42967,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
136.75,61.25,136.86919,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.25,61.25,132.27754,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
137.75,61.25,119.91378,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.25,61.25,118.07961,1,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
138.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
139.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
140.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
141.75,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
142.25,61.25,,0,,,,,,,,,Beer_etal_2013,The data represent the period 1960-1987.
